time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,,
200,,1996.0
300,1.0,1996.0
400,,
500,,
600,,
700,,1843.0
800,0.4166666666666667,1996.0
900,0.38461538461538464,1747.0
1000,0.09090909090909091,1996.0
1100,0.125,1996.0
1200,0.375,1996.0
1300,,
1400,,1996.0
1500,0.8,1996.0
1600,0.8,1996.0
1700,,
1800,,1996.0
1900,,
2000,,1747.0
2100,0.6153846153846154,1996.0
2200,0.5,1996.0
2300,0.4444444444444444,1843.0
2400,0.45454545454545453,1536.0
2500,0.2222222222222222,1747.0
2600,0.23076923076923078,825.0
2700,0.3,825.0
2800,,
2900,,825.0
3000,0.2,1132.0
3100,0.4166666666666667,1747.0
3200,,
3300,,1996.0
3400,0.0,1132.0
3500,0.3,1996.0
3600,0.08333333333333333,1747.0
3700,0.25,1747.0
3800,0.25,1132.0
3900,,
4000,,979.0
4100,0.11764705882352941,825.0
4200,0.18181818181818182,1747.0
4300,0.3,1996.0
4400,0.2222222222222222,1996.0
4500,0.18181818181818182,1996.0
4600,,
4700,,1747.0
4800,0.36363636363636365,1536.0
4900,0.23076923076923078,1363.0
5000,0.15384615384615385,1536.0
5100,0.5,1996.0
5200,0.2727272727272727,1996.0
5300,,
5400,,1996.0
5500,0.2857142857142857,1363.0
5600,0.18181818181818182,825.0
5700,0.2,1363.0
5800,0.09090909090909091,1843.0
5900,0.2222222222222222,1363.0
6000,,
6100,,1363.0
6200,0.36363636363636365,1996.0
6300,0.16666666666666666,1536.0
6400,0.2727272727272727,1996.0
6500,0.3,1363.0
6600,0.3,1996.0
6700,0.36363636363636365,825.0
6800,0.2,1996.0
6900,0.08333333333333333,1996.0
7000,,
7100,,1996.0
7200,0.11764705882352941,1843.0
7300,0.1,1996.0
7400,0.2,1536.0
7500,,
7600,,1536.0
7700,0.23076923076923078,1996.0
7800,0.2222222222222222,1555.0
7900,0.32,1536.0
