time[ms],cpu_load,cpu_scaling_freq
0,,
100,0.9431818181818182,
200,0.848,
300,0.8064516129032258,
400,0.8106508875739645,
500,0.7430555555555556,
600,0.7457627118644068,
700,0.8111111111111111,
800,0.8662420382165605,
900,0.7284768211920529,
1000,0.6352201257861635,
1100,0.6204379562043796,
1200,0.59375,
1300,0.6493506493506493,
1400,0.7210884353741497,
1500,0.8421052631578947,
1600,0.8571428571428571,
1700,0.8609625668449198,
1800,0.8802816901408451,
1900,0.9571428571428572,
2000,0.907608695652174,
2100,0.8370786516853933,
2200,0.7342657342657343,
2300,0.751412429378531,
2400,0.6428571428571429,
2500,0.7588235294117647,
2600,0.6919431279620853,
2700,0.6204379562043796,
2800,0.6052631578947368,
2900,0.6,
3000,0.6296296296296297,
3100,0.5878787878787879,
3200,0.6282722513089005,
3300,0.6,
3400,0.5581395348837209,
3500,0.6494252873563219,
3600,,
3700,,
3800,,
3900,,
4000,,
4100,,
4200,0.14526315789473684,
4300,0.6065573770491803,
4400,0.6402439024390244,
4500,0.6325301204819277,
4600,0.6556291390728477,
4700,0.6167664670658682,
4800,0.7416666666666667,
4900,0.6601307189542484,
5000,0.6424581005586593,
5100,0.6453488372093024,
5200,0.5555555555555556,
5300,0.6232876712328768,
5400,0.6158536585365854,
5500,0.7096774193548387,
5600,0.621301775147929,
5700,0.6118421052631579,
5800,0.6477987421383647,
5900,0.6268656716417911,
6000,0.5370370370370371,
6100,0.6229508196721312,
6200,0.4375,
6300,0.6046511627906976,
6400,0.6064516129032258,
6500,0.625,
6600,0.6337209302325582,
6700,0.6256684491978609,
6800,0.6046511627906976,
6900,0.608,
7000,0.5900621118012422,
7100,0.6086956521739131,
7200,0.608433734939759,
7300,0.6358695652173914,
7400,0.6694915254237288,
7500,0.6287425149700598,
7600,0.64,
7700,0.6102941176470589,
7800,0.5866666666666667,
7900,0.5843373493975904,
8000,0.6136363636363636,
