,time[ms],cpu,sitename,Pmodel
0,0,5,netflix,
1,100,5,netflix,1.0753511168749998
2,200,5,netflix,1.0754292875
3,300,5,netflix,1.075362960909091
4,400,5,netflix,1.0753713833333334
5,500,5,netflix,1.075491824
6,600,5,netflix,1.0754177066666666
7,700,5,netflix,
8,800,5,netflix,
9,900,5,netflix,
10,1000,5,netflix,
11,1100,5,netflix,1.0754212699999999
12,1200,5,netflix,1.0754387627272726
13,1300,5,netflix,1.0754387627272726
14,1400,5,netflix,
15,1500,5,netflix,
16,1600,5,netflix,1.0753908878947367
17,1700,5,netflix,
18,1800,5,netflix,
19,1900,5,netflix,
20,2000,5,netflix,
21,2100,5,netflix,1.075394545
22,2200,5,netflix,1.0755037357142856
23,2300,5,netflix,1.075450133
24,2400,5,netflix,1.0754387627272726
25,2500,5,netflix,1.0754084419999999
26,2600,5,netflix,1.0754177066666666
27,2700,5,netflix,
28,2800,5,netflix,
29,2900,5,netflix,
30,3000,5,netflix,
31,3100,5,netflix,1.0755006010526316
32,3200,5,netflix,1.0755145645454545
33,3300,5,netflix,1.0753892
34,3400,5,netflix,1.07546403
35,3500,5,netflix,1.0755145645454545
36,3600,5,netflix,
37,3700,5,netflix,
38,3800,5,netflix,1.0753846185714284
39,3900,5,netflix,
40,4000,5,netflix,
41,4100,5,netflix,1.0755212529411764
42,4200,5,netflix,1.075362960909091
43,4300,5,netflix,
44,4400,5,netflix,
45,4500,5,netflix,1.0754292875
46,4600,5,netflix,1.075366751
47,4700,5,netflix,1.0754008618181818
48,4800,5,netflix,1.0754387627272726
49,4900,5,netflix,1.0754212699999999
50,5000,5,netflix,1.0754008618181818
51,5100,5,netflix,1.075491824
52,5200,5,netflix,
53,5300,5,netflix,
54,5400,5,netflix,1.07546403
55,5500,5,netflix,1.075366751
56,5600,5,netflix,
57,5700,5,netflix,
58,5800,5,netflix,1.0754441771428571
59,5900,5,netflix,1.075394545
60,6000,5,netflix,1.0754387627272726
61,6100,5,netflix,
62,6200,5,netflix,
63,6300,5,netflix,1.0754212699999999
64,6400,5,netflix,
65,6500,5,netflix,
66,6600,5,netflix,1.0754441771428571
67,6700,5,netflix,1.07545334
68,6800,5,netflix,1.0753713833333334
69,6900,5,netflix,1.075366751
70,7000,5,netflix,1.0754177066666666
71,7100,5,netflix,1.0754008618181818
72,7200,5,netflix,1.0754441771428571
73,7300,5,netflix,1.075366751
74,7400,5,netflix,
75,7500,5,netflix,
76,7600,5,netflix,1.0754212699999999
77,7700,5,netflix,1.07535713
78,7800,5,netflix,1.07546403
79,7900,5,netflix,1.0754084419999999
80,8000,5,netflix,1.075394545
81,0,5,netflix,
82,100,5,netflix,1.0753741082352941
83,200,5,netflix,1.0754987725
84,300,5,netflix,1.0754008618181818
85,400,5,netflix,1.0754084419999999
86,500,5,netflix,1.075362960909091
87,600,5,netflix,
88,700,5,netflix,
89,800,5,netflix,1.075450133
90,900,5,netflix,1.0753806479999999
91,1000,5,netflix,1.075394545
92,1100,5,netflix,
93,1200,5,netflix,
94,1300,5,netflix,1.0754987725
95,1400,5,netflix,1.0754292875
96,1500,5,netflix,1.07548140125
97,1600,5,netflix,1.0754987725
98,1700,5,netflix,1.07545334
99,1800,5,netflix,1.0754766636363635
100,1900,5,netflix,
101,2000,5,netflix,
102,2100,5,netflix,1.07546403
103,2200,5,netflix,1.0754441771428571
104,2300,5,netflix,
105,2400,5,netflix,
106,2500,5,netflix,1.075349584117647
107,2600,5,netflix,
108,2700,5,netflix,
109,2800,5,netflix,1.075394545
110,2900,5,netflix,1.0754008618181818
111,3000,5,netflix,1.075366751
112,3100,5,netflix,1.0754292875
113,3200,5,netflix,1.0754177066666666
114,3300,5,netflix,1.0754177066666666
115,3400,5,netflix,1.0754177066666666
116,3500,5,netflix,1.0753713833333334
117,3600,5,netflix,
118,3700,5,netflix,
119,3800,5,netflix,
120,3900,5,netflix,
121,4000,5,netflix,
122,4100,5,netflix,
123,4200,5,netflix,
124,4300,5,netflix,
125,4400,5,netflix,1.0754177066666666
126,4500,5,netflix,1.075455344375
127,4600,5,netflix,1.0754084419999999
128,4700,5,netflix,1.0754008618181818
129,4800,5,netflix,1.0754177066666666
130,4900,5,netflix,1.0754292875
131,5000,5,netflix,
132,5100,5,netflix,
133,5200,5,netflix,1.07546403
134,5300,5,netflix,1.07546403
135,5400,5,netflix,1.0754177066666666
136,5500,5,netflix,
137,5600,5,netflix,
138,5700,5,netflix,1.0754212699999999
139,5800,5,netflix,1.0754008618181818
140,5900,5,netflix,1.0755335149999998
141,6000,5,netflix,1.0754212699999999
142,6100,5,netflix,1.0754292875
143,6200,5,netflix,
144,6300,5,netflix,
145,6400,5,netflix,1.075547412
146,6500,5,netflix,1.0755103533333332
147,6600,5,netflix,1.075394545
148,6700,5,netflix,1.0754387627272726
149,6800,5,netflix,
150,6900,5,netflix,
151,7000,5,netflix,1.0754084419999999
152,7100,5,netflix,1.0755103533333332
153,7200,5,netflix,1.0754008618181818
154,7300,5,netflix,
155,7400,5,netflix,
156,7500,5,netflix,1.0754292875
157,7600,5,netflix,1.0754292875
158,7700,5,netflix,
159,7800,5,netflix,
160,7900,5,netflix,1.0753598025
161,8000,5,netflix,1.0754739564285714
162,0,5,netflix,
163,100,5,netflix,1.07532506
164,200,5,netflix,1.0754766636363635
165,300,5,netflix,
166,400,5,netflix,
167,500,5,netflix,1.075450133
168,600,5,netflix,1.075450133
169,700,5,netflix,1.0754987725
170,800,5,netflix,1.07548140125
171,900,5,netflix,1.0754177066666666
172,1000,5,netflix,
173,1100,5,netflix,
174,1200,5,netflix,1.0754008618181818
175,1300,5,netflix,1.0754292875
176,1400,5,netflix,1.0754987725
177,1500,5,netflix,1.0754177066666666
178,1600,5,netflix,1.0753806479999999
179,1700,5,netflix,1.0755145645454545
180,1800,5,netflix,
181,1900,5,netflix,
182,2000,5,netflix,
183,2100,5,netflix,
184,2200,5,netflix,1.0753741082352941
185,2300,5,netflix,
186,2400,5,netflix,
187,2500,5,netflix,1.07532506
188,2600,5,netflix,1.0754084419999999
189,2700,5,netflix,1.0754441771428571
190,2800,5,netflix,
191,2900,5,netflix,
192,3000,5,netflix,1.075507458125
193,3100,5,netflix,1.0754143978571429
194,3200,5,netflix,
195,3300,5,netflix,
196,3400,5,netflix,1.0754084419999999
197,3500,5,netflix,1.0754292875
198,3600,5,netflix,
199,3700,5,netflix,
200,3800,5,netflix,
201,3900,5,netflix,
202,4000,5,netflix,1.0755225436842104
203,4100,5,netflix,1.0754292875
204,4200,5,netflix,
205,4300,5,netflix,
206,4400,5,netflix,1.0754008618181818
207,4500,5,netflix,1.0753892
208,4600,5,netflix,1.0754387627272726
209,4700,5,netflix,1.0753892
210,4800,5,netflix,
211,4900,5,netflix,
212,5000,5,netflix,1.0753892
213,5100,5,netflix,1.0754084419999999
214,5200,5,netflix,1.075394545
215,5300,5,netflix,1.075366751
216,5400,5,netflix,1.0754292875
217,5500,5,netflix,1.07546403
218,5600,5,netflix,1.07546403
219,5700,5,netflix,1.0753846185714284
220,5800,5,netflix,1.0754766636363635
221,5900,5,netflix,1.0753713833333334
222,6000,5,netflix,1.075366751
