time,w
02:06:27:033805,1.4326
02:06:27:301144,1.4326
02:06:27:576058,1.26225
02:06:27:841023,1.26225
02:06:28:110886,1.42766
02:06:28:387942,1.42766
02:06:28:653623,1.01388
02:06:28:917532,1.01388
02:06:29:194839,0.5838300000000001
02:06:29:473342,0.5838300000000001
02:06:29:740389,0.7569600000000001
02:06:30:004949,0.7569600000000001
02:06:30:284317,0.6772800000000001
02:06:30:555583,0.6772800000000001
02:06:30:855770,0.5976
02:06:31:085104,0.5976
02:06:31:362564,0.55389
02:06:31:639843,0.55389
02:06:31:920330,0.6922200000000002
02:06:32:185921,0.6922200000000002
02:06:32:441502,0.58882
02:06:32:751494,0.58882
02:06:33:038784,0.5838300000000001
02:06:33:268743,0.5838300000000001
02:06:33:539871,0.51397
02:06:33:804833,0.51397
02:06:34:083523,0.5738500000000001
02:06:34:353553,0.5738500000000001
02:06:34:625063,0.57884
02:06:34:884060,0.57884
