time,w
14:25:16:199992,2.0825
14:25:16:428536,2.0825
14:25:16:706389,2.07693
14:25:16:981567,2.07693
14:25:17:278404,1.3662
14:25:17:518647,1.3662
14:25:17:776589,0.52894
14:25:18:091550,0.52894
14:25:18:362703,0.60878
14:25:18:594916,0.60878
14:25:18:866376,0.61377
14:25:19:142189,0.61377
14:25:19:443736,0.5988
14:25:19:672411,0.5988
14:25:19:948841,0.51896
14:25:20:242317,0.51896
14:25:20:539578,0.6972000000000002
14:25:20:769598,0.6972000000000002
14:25:21:029844,0.70218
14:25:21:356411,0.70218
14:25:21:576147,0.50898
14:25:21:857050,0.50898
14:25:22:110125,0.51896
14:25:22:418639,0.51896
14:25:22:659392,0.8964000000000001
14:25:22:926205,0.8964000000000001
14:25:23:212561,0.6673200000000001
14:25:23:502287,0.6673200000000001
14:25:23:748307,0.60379
14:25:24:019597,0.60379
14:25:24:283703,0.57884
