time,w
01:58:32:015830,1.43754
01:58:32:290023,1.43754
01:58:32:557561,1.42766
01:58:32:832808,1.42766
01:58:33:092325,0.8796899999999999
01:58:33:393334,0.8796899999999999
01:58:33:640453,0.8598099999999999
01:58:33:917691,0.8598099999999999
01:58:34:176033,0.8647799999999999
01:58:34:456603,0.8647799999999999
01:58:34:715395,0.9820800000000001
01:58:34:989716,0.9820800000000001
01:58:35:319470,1.03168
01:58:35:541178,1.03168
01:58:35:814522,0.8796899999999999
01:58:36:081526,0.8796899999999999
01:58:36:385540,0.79023
01:58:36:623900,0.79023
01:58:36:886551,0.81011
01:58:37:168000,0.81011
01:58:37:441383,0.82502
01:58:37:705166,0.82502
01:58:37:971722,0.8449
01:58:38:241963,0.8449
01:58:38:526737,0.78526
01:58:38:792823,0.78526
01:58:39:060347,0.8796899999999999
01:58:39:329227,0.8796899999999999
