time,w
14:24:18:744492,1.87562
14:24:19:039777,1.87562
14:24:19:291527,1.9934600000000002
14:24:19:543179,1.9934600000000002
14:24:19:845192,1.1232199999999999
14:24:20:113809,1.1232199999999999
14:24:20:366287,0.52395
14:24:20:630254,0.52395
14:24:20:901479,0.6772800000000001
14:24:21:222180,0.6772800000000001
14:24:21:437398,0.71712
14:24:21:723023,0.71712
14:24:21:990331,0.52395
14:24:22:319672,0.52395
14:24:22:527658,0.51896
14:24:22:809247,0.51896
14:24:23:110933,0.54391
14:24:23:399698,0.54391
14:24:23:613937,0.52894
14:24:23:883258,0.52894
14:24:24:170230,0.55888
14:24:24:421254,0.55888
14:24:24:702537,0.71712
14:24:24:970266,0.71712
14:24:25:273351,0.64371
14:24:25:510304,0.64371
14:24:25:777324,0.52395
14:24:26:058891,0.52395
14:24:26:381312,0.5638700000000001
14:24:26:594703,0.5638700000000001
