time,w
02:00:27:677042,1.4326
02:00:27:955486,1.43754
02:00:28:211588,1.43754
02:00:28:481841,0.992
02:00:28:759604,0.992
02:00:29:032095,0.9641799999999999
02:00:29:306768,0.9641799999999999
02:00:29:578072,0.5489
02:00:29:861497,0.5489
02:00:30:120466,0.49401000000000006
02:00:30:385877,0.49401000000000006
02:00:30:674009,0.52894
02:00:30:932727,0.52894
02:00:31:192480,0.50898
02:00:31:467377,0.50898
02:00:31:791763,0.60258
02:00:32:010841,0.60258
02:00:32:286383,0.5677200000000001
02:00:32:551957,0.5677200000000001
02:00:32:820051,0.50898
02:00:33:096282,0.50898
02:00:33:372517,0.59262
02:00:33:641755,0.59262
02:00:33:907093,0.59262
02:00:34:181202,0.59262
02:00:34:454394,0.55389
02:00:34:725807,0.55389
02:00:34:998350,0.51896
02:00:35:273018,0.51896
02:00:35:541121,0.60258
02:00:35:838070,0.60258
