,time,VSZ,RSS
0,18:20:45:453093,,
1,18:20:45:545143,0.00021988346176526896,-0.006265340395297803
2,18:20:45:644268,0.0,0.0
3,18:20:45:742392,0.0,0.0
4,18:20:45:879243,0.0034940461320676075,-0.005622359441013969
5,18:20:46:023329,-0.000673805240412384,-0.007419028009281958
6,18:20:46:164585,0.024210236123705098,0.021666117879486357
7,18:20:46:295281,-0.0072512647554806575,-0.00012891581797092044
8,18:20:46:426989,0.004788909069527447,-0.01292547705002578
9,18:20:46:547819,-0.0017718391365129094,-0.012670215197727153
10,18:20:46:673216,-0.0007621032747643364,-0.01432115098395903
11,18:20:46:813241,-0.0013493649184677103,-0.011878397422991793
12,18:20:46:963288,0.0,0.0
13,18:20:47:100295,0.0,0.0
14,18:20:47:245049,0.0,0.0
15,18:20:47:383625,0.0,0.0
16,18:20:47:529817,0.0,0.0
17,18:20:47:678893,0.0,0.0
18,18:20:47:823436,0.0,0.0
19,18:20:47:977193,0.0,0.0
20,18:20:48:121660,0.0,0.0
21,18:20:48:272170,0.0,0.0
22,18:20:48:412222,0.0,0.0
23,18:20:48:558894,-0.0030809701139371537,-0.015043466449334408
24,18:20:48:692395,0.0,0.0
25,18:20:48:835588,0.0,0.0
26,18:20:48:983035,0.0,0.0
27,18:20:49:125905,0.0,0.0
28,18:20:49:268274,0.0,0.0
29,18:20:49:414618,0.0,0.0
30,18:20:49:562135,0.0,0.0
31,18:20:49:693708,0.0,0.0
32,18:20:49:836916,-0.0006744081740889252,-0.002103085674883598
33,18:20:49:977281,0.0,0.0
34,18:20:50:117263,0.0,0.0
35,18:20:50:268230,0.0,0.0
36,18:20:50:410947,0.0,0.0
37,18:20:50:556465,0.0,0.0
38,18:20:50:696404,0.0,0.0
39,18:20:50:856241,0.0,0.0
40,18:20:51:004411,0.0,0.0
41,18:20:51:139318,0.0,0.0
42,18:20:51:293607,0.0,0.0
43,18:20:51:426380,0.0,0.0
44,18:20:51:564936,0.0,0.0
45,18:20:51:706709,-0.0017297467296976121,-0.0023839137645107478
46,18:20:51:848399,0.0,0.0
47,18:20:51:993543,0.0,0.0
48,18:20:52:125121,0.0,0.0
49,18:20:52:264557,0.0,0.0
50,18:20:52:405232,0.0,0.0
51,18:20:52:549482,0.0,0.0
52,18:20:52:701489,0.0,0.0
53,18:20:52:853642,0.0,0.0
54,18:20:52:998737,0.0,0.0
55,18:20:53:148074,0.0,0.0
56,18:20:53:290346,0.0,0.0
57,18:20:53:436955,0.0,0.0
58,18:20:53:583168,0.0,0.0
59,18:20:53:744470,0.0,0.0
60,18:20:53:902221,0.0,0.0
61,18:20:54:046011,0.0,0.0
62,18:20:54:190407,0.0,0.0
63,18:20:54:333475,0.0,0.0
64,18:20:54:479350,0.0,0.0
65,18:20:54:623927,0.0,0.0
66,18:20:54:765047,0.0,0.0
67,18:20:54:910436,0.0,0.0
68,18:20:55:046768,0.0,0.0
69,18:20:55:191385,0.0,0.0
