,time,VSZ,RSS
0,18:26:33:182545,,
1,18:26:33:343238,0.00021424658425850396,-0.00018911933429999195
2,18:26:33:436289,0.0,0.0
3,18:26:33:573768,0.000615488065767833,-0.019356872635561184
4,18:26:33:670657,-0.00028723173639710886,-0.0027647399215585677
5,18:26:33:805604,-0.0007941799888326884,-0.00928433268858797
6,18:26:33:927061,0.013405996620017957,0.01672523753742028
7,18:26:34:029868,0.00527593600351195,0.00396850796901993
8,18:26:34:173279,-0.00015177577658609387,0.0025502072043352975
9,18:26:34:264866,0.0009720450496275568,9.538950715426431e-05
10,18:26:34:404428,0.0,0.0020665755253870266
11,18:26:34:547860,0.0,0.0
12,18:26:34:696226,0.0,0.0
13,18:26:34:817956,0.0,0.0
14,18:26:34:976993,0.0,0.0
15,18:26:35:121135,0.0,0.0
16,18:26:35:265133,-0.0014473397151082423,-0.011136493432324368
17,18:26:35:410499,0.0,0.0
18,18:26:35:548819,0.0,0.0
19,18:26:35:690601,0.0,0.0
20,18:26:35:839348,0.0,0.0
21,18:26:35:992893,0.0,0.0
22,18:26:36:140456,0.0,0.0
23,18:26:36:290507,0.0,0.0
24,18:26:36:435602,0.0,0.0
25,18:26:36:583648,0.0,0.0
26,18:26:36:725539,0.0,0.0
27,18:26:36:867700,0.0,0.0
28,18:26:37:012121,0.0,0.0
29,18:26:37:161181,-0.0010657628997277069,-0.0016042609169955035
30,18:26:37:302387,0.0,0.0
31,18:26:37:452424,-0.0003840839863650247,-0.00022495741877426312
32,18:26:37:598852,0.0,0.0
33,18:26:37:749373,0.0,0.0
34,18:26:37:901731,0.0,0.0
35,18:26:38:061524,0.0,0.0
36,18:26:38:215849,0.0,0.0
37,18:26:38:358555,0.0,0.0
38,18:26:38:520282,0.0,0.0
39,18:26:38:680550,0.0,0.0
40,18:26:38:835496,0.0,0.0
41,18:26:38:981627,0.0,0.0
42,18:26:39:144371,0.0,0.0
43,18:26:39:289408,-0.0014141856158644828,-0.0013500482160077043
44,18:26:39:429298,0.0,-3.218745976563131e-05
45,18:26:39:569849,0.0,0.0
46,18:26:39:715007,0.0,0.0
47,18:26:39:861447,0.0,0.0
48,18:26:40:012290,0.0,0.0
49,18:26:40:158757,0.0,0.0
50,18:26:40:311541,0.0,0.0
51,18:26:40:455414,0.0,0.0
52,18:26:40:598613,0.0,0.0
53,18:26:40:747757,0.0,0.0
54,18:26:40:894769,0.0,0.0
55,18:26:41:040233,0.0,0.0
56,18:26:41:181957,0.0,0.0
57,18:26:41:314336,0.0,0.0
58,18:26:41:456229,0.0,0.0
59,18:26:41:598812,0.0,0.0
60,18:26:41:753104,0.0,0.0
61,18:26:41:900887,0.0,0.0
62,18:26:42:054360,0.0,0.0
63,18:26:42:204137,0.0,0.0
64,18:26:42:345486,0.0,0.0
65,18:26:42:492449,0.0,0.0
66,18:26:42:637592,0.0,0.0
67,18:26:42:791214,0.0,0.0
68,18:26:42:937089,0.0,0.0
