,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.07486,amazon
1,100,0.9876543209876543,,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,,amazon
2,200,0.9361702127659575,,,0.8888888888888888,0.7857142857142857,0.8888888888888888,0.75,1.0,1.0,,amazon
3,300,0.8382352941176471,0.9230769230769231,,0.7,0.5555555555555556,0.5,0.8888888888888888,1.0,0.8888888888888888,1.07486,amazon
4,400,0.7554347826086957,0.7,,,,0.6,,0.75,0.7272727272727273,,amazon
5,500,0.710691823899371,0.6666666666666666,,,,,,0.5833333333333334,0.46153846153846156,,amazon
6,600,0.7022900763358778,0.8181818181818182,0.8333333333333334,0.8461538461538461,0.6923076923076923,,0.8064516129032258,0.5454545454545454,,1.07486,amazon
7,700,0.7391304347826086,0.8181818181818182,0.75,0.9166666666666666,1.0,0.7857142857142857,,0.7777777777777778,,,amazon
8,800,0.8514285714285714,,,,0.8333333333333334,0.9230769230769231,,0.9166666666666666,1.0,,amazon
9,900,0.9054054054054054,,,,1.0,0.9285714285714286,0.8571428571428571,,0.9230769230769231,1.07486,amazon
10,1000,0.9565217391304348,0.8333333333333334,0.8947368421052632,0.9333333333333333,,0.8461538461538461,0.9,,1.0,,amazon
11,1100,0.8690476190476191,0.8,0.8461538461538461,0.8,,,,1.0,,1.07486,amazon
12,1200,0.875,0.8571428571428571,0.8333333333333334,1.0,0.75,,,0.9230769230769231,,,amazon
13,1300,0.9318181818181818,,0.8181818181818182,0.9166666666666666,0.9090909090909091,0.9090909090909091,0.9230769230769231,1.0,0.9333333333333333,,amazon
14,1400,0.8571428571428571,,1.0,,,0.8666666666666667,,,,1.07486,amazon
15,1500,0.9132653061224489,0.9166666666666666,0.8461538461538461,,,0.8571428571428571,,,,,amazon
16,1600,0.7905405405405406,1.0,0.8333333333333334,0.9166666666666666,0.9090909090909091,0.7777777777777778,0.6451612903225806,0.3333333333333333,,,amazon
17,1700,0.6301369863013698,0.8,0.8333333333333334,0.7857142857142857,0.6428571428571429,0.8,,0.5,,1.07486,amazon
18,1800,0.6919191919191919,0.9090909090909091,,0.8181818181818182,0.7,0.7,,1.0,0.8,,amazon
19,1900,0.8212290502793296,0.9090909090909091,,0.9230769230769231,0.7857142857142857,,1.0,0.9,0.875,1.07263,amazon
20,2000,0.8695652173913043,0.875,0.8571428571428571,0.9090909090909091,,,0.8,0.8181818181818182,0.8181818181818182,,amazon
21,2100,0.8292682926829268,0.8181818181818182,,0.9,,1.0,,0.8181818181818182,0.8333333333333334,,amazon
22,2200,0.9086021505376344,0.875,,,0.9,0.8181818181818182,,0.4,0.5454545454545454,1.07263,amazon
23,2300,0.7960526315789473,0.9090909090909091,0.7857142857142857,,0.7142857142857143,0.6923076923076923,0.8333333333333334,,0.36363636363636365,,amazon
24,2400,0.7037037037037037,0.8181818181818182,0.8,,0.8461538461538461,,0.8333333333333334,,0.3,,amazon
25,2500,0.6797752808988764,0.8461538461538461,0.8888888888888888,,0.75,,0.9166666666666666,0.26666666666666666,0.6666666666666666,1.0796800000000002,amazon
26,2600,0.6767676767676768,0.8333333333333334,0.7692307692307693,0.7272727272727273,0.7777777777777778,0.8181818181818182,0.9090909090909091,0.9230769230769231,,,amazon
27,2700,0.9177215189873418,0.9090909090909091,0.8571428571428571,0.9375,,0.9285714285714286,0.9166666666666666,0.2,,,amazon
28,2800,0.7571428571428571,0.7272727272727273,0.875,0.8333333333333334,,0.6363636363636364,0.875,0.3333333333333333,0.2727272727272727,1.0796800000000002,amazon
29,2900,0.6611111111111111,,,,0.8181818181818182,0.6666666666666666,0.8888888888888888,0.2222222222222222,0.45454545454545453,,amazon
30,3000,0.6506849315068494,,,,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.2727272727272727,0.18181818181818182,1.07263,amazon
31,3100,0.5714285714285714,0.8181818181818182,0.7857142857142857,0.6875,0.6363636363636364,,,0.16666666666666666,0.2727272727272727,,amazon
32,3200,0.6459627329192547,0.8,0.6666666666666666,0.75,0.8,,,,0.16666666666666666,,amazon
33,3300,0.6174863387978142,0.8,0.875,0.8888888888888888,0.6666666666666666,0.6153846153846154,0.7692307692307693,,0.2222222222222222,1.07263,amazon
34,3400,0.6824324324324325,0.9,0.7692307692307693,0.8181818181818182,0.8888888888888888,0.7777777777777778,0.8181818181818182,0.46153846153846156,0.1111111111111111,,amazon
35,3500,0.6229508196721312,0.9,0.8,0.7272727272727273,0.5,0.8461538461538461,0.7692307692307693,0.45454545454545453,0.6666666666666666,,amazon
36,3600,0.6903914590746049,0.7777777777777778,0.5833333333333334,0.8571428571428571,0.6153846153846154,0.9285714285714286,0.8571428571428571,0.2,0.2727272727272727,1.07486,amazon
37,3700,0.6637931034484446,0.8,0.8,0.7142857142857143,0.7692307692307693,,0.7777777777777778,0.2,0.3333333333333333,,amazon
38,3800,0.6456692913385826,0.7692307692307693,0.7857142857142857,0.9090909090909091,0.8,,0.8181818181818182,0.125,0.0,,amazon
39,3900,0.676829268292683,0.8888888888888888,0.9,0.875,0.8571428571428571,0.8333333333333334,0.7272727272727273,0.3,0.2222222222222222,1.07486,amazon
40,4000,0.6464088397790055,0.8181818181818182,0.8888888888888888,0.6666666666666666,0.75,0.7,,0.09090909090909091,0.0,,amazon
41,4100,0.6527777777777778,0.8333333333333334,,0.8333333333333334,0.5555555555555556,0.7272727272727273,,0.4166666666666667,0.3,1.07486,amazon
42,4200,0.5915492957746479,,,0.8181818181818182,0.8888888888888888,0.8,0.8333333333333334,0.2727272727272727,0.1111111111111111,,amazon
43,4300,0.675,,0.8,0.75,0.7272727272727273,0.8181818181818182,0.875,0.25,,,amazon
44,4400,0.6577181208053692,,0.7272727272727273,,0.7,0.6666666666666666,0.7,,,1.07486,amazon
45,4500,0.6224489795918368,,,,,,0.9,,,,amazon
0,0,,,,,,,,,,1.8004799999999999,google
1,100,0.9552238805970149,,0.8823529411764706,0.9375,0.967741935483871,1.0,0.8666666666666667,0.9333333333333333,,,google
2,200,0.896969696969697,,1.0,0.9,0.8181818181818182,0.9166666666666666,0.8,1.0,,1.8004799999999999,google
3,300,0.8955223880597015,0.8333333333333334,,0.9090909090909091,,0.7777777777777778,,1.0,1.0,,google
4,400,0.9333333333333333,,,1.0,,0.875,,0.9166666666666666,1.0,,google
5,500,0.9508196721311475,,0.9375,,1.0,,0.9166666666666666,1.0,1.0,1.79552,google
6,600,0.896969696969697,0.8461538461538461,0.8333333333333334,,0.9090909090909091,,0.8,0.9,0.9230769230769231,,google
7,700,0.8391608391608392,0.8181818181818182,,0.8333333333333334,0.8461538461538461,0.75,0.75,1.0,,,google
8,800,0.8461538461538461,0.75,,0.9166666666666666,,0.6923076923076923,0.8461538461538461,,,1.79552,google
9,900,0.8247422680412371,0.7777777777777778,0.8,0.7142857142857143,,0.7692307692307693,0.8461538461538461,,0.8461538461538461,,google
10,1000,0.7559055118110236,0.9,0.9166666666666666,0.8666666666666667,0.8461538461538461,0.7272727272727273,,0.6153846153846154,0.25,,google
11,1100,0.647887323943662,0.8181818181818182,0.7777777777777778,0.9,0.6923076923076923,0.625,,0.2,0.0,1.79552,google
12,1200,0.6560509554140127,0.8888888888888888,0.8181818181818182,0.8,0.6428571428571429,0.8,0.7,0.4,0.38461538461538464,,google
13,1300,0.6647398843930635,,0.8888888888888888,0.8571428571428571,0.875,0.8,,0.25,0.2222222222222222,1.79552,google
