time[ms],cpu_load,cpu_scaling_freq
0,,
100,0.8305084745762712,
200,0.8439716312056738,
300,0.9210526315789473,
400,0.8089887640449438,
500,0.7155172413793104,
600,0.652542372881356,
700,0.6802030456852792,
800,0.6993464052287581,
900,0.6666666666666666,
1000,0.7115384615384616,
1100,0.3425925925925926,
1200,0.5585106382978723,
1300,0.6098901098901099,
1400,0.583941605839416,
1500,0.6022727272727273,
1600,0.6068965517241379,
1700,0.6388888888888888,
1800,0.5394736842105263,
1900,0.6424242424242425,
2000,,
2100,,
2200,0.40828402366863903,
2300,0.5897435897435898,
2400,0.5641025641025641,
2500,0.6046511627906976,
2600,0.6482758620689655,
2700,0.6013071895424836,
2800,0.5949367088607594,
2900,0.6153846153846154,
3000,0.6491228070175439,
3100,0.6444444444444445,
3200,,
3300,,
3400,0.6201923076923077,
3500,0.644927536231884,
3600,0.6190476190476191,
3700,0.5974025974025974,
3800,0.6346153846153846,
3900,0.6462264150943396,
4000,0.6285714285714286,
4100,0.6585365853658537,
4200,0.62,
4300,0.40875912408759124,
4400,0.6223776223776224,
4500,0.6220095693779905,
4600,0.6044776119402985,
4700,0.6293706293706294,
4800,0.6368715083798883,
4900,0.6282051282051282,
5000,0.6308724832214765,
5100,0.6211180124223602,
5200,0.5751633986928104,
5300,0.643312101910828,
5400,0.6417112299465241,
5500,0.6193181818181818,
5600,0.591304347826087,
5700,0.6357615894039735,
5800,0.6331360946745562,
5900,0.6510067114093959,
6000,0.6395348837209303,
6100,0.6382978723404256,
6200,0.5833333333333334,
6300,0.5476190476190477,
6400,0.5449438202247191,
6500,0.6666666666666666,
6600,0.6451612903225806,
6700,0.6329113924050633,
6800,0.6258064516129033,
6900,0.6153846153846154,
7000,0.6470588235294118,
7100,0.6388888888888888,
7200,0.6190476190476191,
7300,0.6178010471204188,
7400,0.5894039735099338,
7500,0.5149253731343284,
7600,0.5862068965517241,
7700,0.6387434554973822,
7800,0.6441717791411042,
7900,0.6299212598425197,
