time[ms],cpu_load,cpu_scaling_freq,cpu,sitename,w
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
0,,,0,microsoft,1.0
0,,,0,microsoft,1.0745248
100,0.9666666666666668,,0,microsoft,
100,0.9545454545454546,,0,microsoft,
100,0.9423076923076924,,0,microsoft,
100,0.9746835443037974,,0,microsoft,
100,,,0,microsoft,
100,0.9656652360515021,,0,microsoft,
100,0.9552845528455284,,0,microsoft,
100,0.940677966101695,,0,microsoft,
100,0.9571428571428572,,0,microsoft,
100,0.9392265193370166,,0,microsoft,
100,0.9047619047619048,,0,microsoft,
100,0.9090909090909092,,0,microsoft,
100,0.967741935483871,,0,microsoft,
100,0.9766355140186916,,0,microsoft,
100,0.9768786127167628,,0,microsoft,
100,0.9113924050632912,,0,microsoft,
100,0.956989247311828,,0,microsoft,
100,0.9655172413793104,,0,microsoft,
100,0.9852216748768472,,0,microsoft,
100,0.9583333333333334,,0,microsoft,
100,0.9259259259259259,,0,microsoft,
100,0.9615384615384616,,0,microsoft,
100,0.9493670886075948,,0,microsoft,
100,0.8899082568807339,,0,microsoft,
100,0.9758454106280192,,0,microsoft,
100,0.9378531073446328,,0,microsoft,
100,0.9014084507042254,,0,microsoft,
100,0.9562841530054644,,0,microsoft,
100,0.9836065573770492,,0,microsoft,
100,0.9827586206896552,,0,microsoft,
100,0.9370629370629372,,0,microsoft,
100,0.9575471698113208,,0,microsoft,
100,,,0,microsoft,
100,0.9622641509433962,,0,microsoft,
100,0.95,,0,microsoft,
100,0.9195402298850576,,0,microsoft,
100,0.9433962264150944,,0,microsoft,
100,0.9718309859154928,,0,microsoft,
100,0.902439024390244,,0,microsoft,
100,0.9027777777545014,,0,microsoft,
100,0.9435028248587572,,0,microsoft,
100,0.9152542372881356,,0,microsoft,
100,0.8591549295774648,,0,microsoft,
100,1.0,,0,microsoft,
100,0.7955182072829131,,0,microsoft,
100,0.9846153846153848,,0,microsoft,
100,0.9508196721311476,,0,microsoft,
100,0.9690721649484536,,0,microsoft,
100,0.9012345679012346,,0,microsoft,
100,0.9285714285714286,,0,microsoft,
