,time[ms],cpu,sitename,Pmodel
0,0,7,microsoft,
1,100,7,microsoft,
2,200,7,microsoft,
3,300,7,microsoft,
4,400,7,microsoft,
5,500,7,microsoft,1.07532506
6,600,7,microsoft,
7,700,7,microsoft,
8,800,7,microsoft,1.0753892
9,900,7,microsoft,1.0753548392857142
10,1000,7,microsoft,
11,1100,7,microsoft,
12,1200,7,microsoft,1.0753548392857142
13,1300,7,microsoft,
14,1400,7,microsoft,
15,1500,7,microsoft,1.075491824
16,1600,7,microsoft,1.0755495499999999
17,1700,7,microsoft,
18,1800,7,microsoft,
19,1900,7,microsoft,1.0756675217857141
20,2000,7,microsoft,
21,2100,7,microsoft,
22,2200,7,microsoft,1.075666168181818
23,2300,7,microsoft,1.075575206
24,2400,7,microsoft,
25,2500,7,microsoft,
26,2600,7,microsoft,1.0755948252941177
27,2700,7,microsoft,1.0756029999999999
28,2800,7,microsoft,1.0756493233333333
29,2900,7,microsoft,1.0756282672727273
30,3000,7,microsoft,1.0755566766666667
31,3100,7,microsoft,1.0755903663636364
32,3200,7,microsoft,1.0755903663636364
33,3300,7,microsoft,1.0756282672727273
34,3400,7,microsoft,
35,3500,7,microsoft,
36,3600,7,microsoft,1.07564576
37,3700,7,microsoft,1.0756029999999999
38,3800,7,microsoft,1.075616897
39,3900,7,microsoft,1.0756377424999999
40,4000,7,microsoft,1.07564576
41,4100,7,microsoft,1.075658588
42,4200,7,microsoft,1.0755524654545454
43,4300,7,microsoft,1.0756493233333333
44,4400,7,microsoft,1.075666168181818
45,4500,7,microsoft,1.07568985625
46,4600,7,microsoft,
47,4700,7,microsoft,
48,4800,7,microsoft,1.0756377424999999
49,4900,7,microsoft,1.07564576
50,5000,7,microsoft,
51,5100,7,microsoft,
52,5200,7,microsoft,1.075672485
53,5300,7,microsoft,1.0755903663636364
54,5400,7,microsoft,1.075658588
55,5500,7,microsoft,1.075616897
56,5600,7,microsoft,1.07564576
57,5700,7,microsoft,1.0756956466666665
58,5800,7,microsoft,1.075704069090909
59,5900,7,microsoft,1.075666168181818
60,6000,7,microsoft,1.075658588
61,6100,7,microsoft,1.0756493233333333
62,6200,7,microsoft,
63,6300,7,microsoft,
64,6400,7,microsoft,1.075658588
65,6500,7,microsoft,
66,6600,7,microsoft,
67,6700,7,microsoft,
68,6800,7,microsoft,1.0756761421052632
69,6900,7,microsoft,1.075666168181818
70,7000,7,microsoft,1.075672485
71,7100,7,microsoft,1.075575206
72,7200,7,microsoft,1.0756029999999999
73,7300,7,microsoft,
74,7400,7,microsoft,
75,7500,7,microsoft,1.0755903663636364
76,7600,7,microsoft,1.0755145645454545
77,7700,7,microsoft,1.0756029999999999
78,7800,7,microsoft,
79,7900,7,microsoft,
80,8000,7,microsoft,1.0756438735294116
81,0,7,microsoft,
82,100,7,microsoft,
83,200,7,microsoft,
84,300,7,microsoft,1.07532506
85,400,7,microsoft,
86,500,7,microsoft,
87,600,7,microsoft,1.07532506
88,700,7,microsoft,1.0753598025
89,800,7,microsoft,1.0753548392857142
90,900,7,microsoft,1.0754084419999999
91,1000,7,microsoft,
92,1100,7,microsoft,
93,1200,7,microsoft,1.0753598025
94,1300,7,microsoft,
95,1400,7,microsoft,
96,1500,7,microsoft,1.075349584117647
97,1600,7,microsoft,
98,1700,7,microsoft,
99,1800,7,microsoft,1.0756493233333333
100,1900,7,microsoft,1.075616897
101,2000,7,microsoft,1.075666168181818
102,2100,7,microsoft,1.0755335149999998
103,2200,7,microsoft,1.075658588
104,2300,7,microsoft,1.0755682574999998
105,2400,7,microsoft,
106,2500,7,microsoft,
107,2600,7,microsoft,1.07558162
108,2700,7,microsoft,
109,2800,7,microsoft,
110,2900,7,microsoft,1.0755903663636364
111,3000,7,microsoft,1.0756029999999999
112,3100,7,microsoft,1.075616897
113,3200,7,microsoft,1.075704069090909
114,3300,7,microsoft,1.0755903663636364
115,3400,7,microsoft,1.0756282672727273
116,3500,7,microsoft,1.075616897
117,3600,7,microsoft,
118,3700,7,microsoft,
119,3800,7,microsoft,1.075686382
120,3900,7,microsoft,1.075575206
121,4000,7,microsoft,1.075658588
122,4100,7,microsoft,1.075658588
123,4200,7,microsoft,1.0756377424999999
124,4300,7,microsoft,
125,4400,7,microsoft,
126,4500,7,microsoft,1.0756377424999999
127,4600,7,microsoft,1.0756029999999999
128,4700,7,microsoft,1.0756282672727273
129,4800,7,microsoft,1.0756029999999999
130,4900,7,microsoft,1.075666168181818
131,5000,7,microsoft,1.0756493233333333
132,5100,7,microsoft,
133,5200,7,microsoft,
134,5300,7,microsoft,1.0756377424999999
135,5400,7,microsoft,1.075666168181818
136,5500,7,microsoft,1.0756029999999999
137,5600,7,microsoft,
138,5700,7,microsoft,
139,5800,7,microsoft,1.0756778299999998
140,5900,7,microsoft,1.0756282672727273
141,6000,7,microsoft,1.07568985625
142,6100,7,microsoft,1.0756493233333333
143,6200,7,microsoft,1.07558162
144,6300,7,microsoft,1.0756029999999999
145,6400,7,microsoft,1.07568985625
146,6500,7,microsoft,1.07574197
147,6600,7,microsoft,1.0756282672727273
148,6700,7,microsoft,1.0757098999999999
149,6800,7,microsoft,
150,6900,7,microsoft,
151,7000,7,microsoft,1.0756282672727273
152,7100,7,microsoft,1.0756956466666665
153,7200,7,microsoft,1.0756029999999999
154,7300,7,microsoft,1.07551748
155,7400,7,microsoft,1.0755566766666667
156,7500,7,microsoft,
157,7600,7,microsoft,
158,7700,7,microsoft,1.0755524654545454
159,7800,7,microsoft,1.075616897
160,7900,7,microsoft,1.075575206
161,8000,7,microsoft,1.0756778299999998
162,0,7,microsoft,
163,100,7,microsoft,1.07532506
164,200,7,microsoft,1.07532506
165,300,7,microsoft,1.07532506
166,400,7,microsoft,1.07532506
167,500,7,microsoft,1.07532506
168,600,7,microsoft,1.075366751
169,700,7,microsoft,1.07532506
170,800,7,microsoft,1.07532506
171,900,7,microsoft,
172,1000,7,microsoft,
173,1100,7,microsoft,1.0753598025
174,1200,7,microsoft,1.075362960909091
175,1300,7,microsoft,1.07532506
176,1400,7,microsoft,1.0753806479999999
177,1500,7,microsoft,
178,1600,7,microsoft,
179,1700,7,microsoft,1.0754739564285714
180,1800,7,microsoft,1.07568985625
181,1900,7,microsoft,1.0755566766666667
182,2000,7,microsoft,1.0755524654545454
183,2100,7,microsoft,
184,2200,7,microsoft,
185,2300,7,microsoft,1.0756228528571428
186,2400,7,microsoft,1.075616897
187,2500,7,microsoft,1.0756029999999999
188,2600,7,microsoft,1.0756282672727273
189,2700,7,microsoft,1.0756282672727273
190,2800,7,microsoft,1.0756029999999999
191,2900,7,microsoft,1.075616897
192,3000,7,microsoft,1.0756029999999999
193,3100,7,microsoft,1.0756282672727273
194,3200,7,microsoft,
195,3300,7,microsoft,
196,3400,7,microsoft,1.0755335149999998
197,3500,7,microsoft,1.0756282672727273
198,3600,7,microsoft,1.0756824114285715
199,3700,7,microsoft,1.075658588
200,3800,7,microsoft,1.075658588
201,3900,7,microsoft,1.0756282672727273
202,4000,7,microsoft,1.075704069090909
203,4100,7,microsoft,1.075666168181818
204,4200,7,microsoft,1.0756493233333333
205,4300,7,microsoft,1.075616897
206,4400,7,microsoft,1.0756493233333333
207,4500,7,microsoft,
208,4600,7,microsoft,
209,4700,7,microsoft,1.0755495499999999
210,4800,7,microsoft,1.0756956466666665
211,4900,7,microsoft,1.0756377424999999
212,5000,7,microsoft,1.075616897
213,5100,7,microsoft,1.0756029999999999
214,5200,7,microsoft,1.075658588
215,5300,7,microsoft,1.075658588
216,5400,7,microsoft,
217,5500,7,microsoft,
218,5600,7,microsoft,1.075658588
219,5700,7,microsoft,1.075672485
220,5800,7,microsoft,1.0756282672727273
221,5900,7,microsoft,1.0756029999999999
222,6000,7,microsoft,1.0755682574999998
223,6100,7,microsoft,
224,6200,7,microsoft,
225,6300,7,microsoft,1.075652632142857
226,6400,7,microsoft,1.075672485
227,6500,7,microsoft,1.075575206
