time,w
00:45:07:245292,1.6681500000000002
00:45:07:516768,1.6681500000000002
00:45:07:775963,1.3419
00:45:08:088734,1.3419
00:45:08:319489,1.35681
00:45:08:600283,1.35681
00:45:08:870479,1.57232
00:45:09:155400,1.57232
00:45:09:415921,1.42848
00:45:09:676426,1.42848
00:45:09:958903,1.3419
00:45:10:258964,1.3419
00:45:10:490875,0.86327
00:45:10:771572,0.86327
00:45:11:037717,1.0209
00:45:11:336534,1.0209
00:45:11:569212,0.87648
00:45:11:867495,0.87648
00:45:12:114232,0.9611400000000001
00:45:12:392087,0.9611400000000001
00:45:12:661946,1.01592
00:45:12:939454,1.01592
00:45:13:202554,0.82335
00:45:13:481824,0.82335
00:45:13:751350,1.0109400000000002
00:45:14:018803,1.0109400000000002
00:45:14:285176,1.17292
00:45:14:553756,1.17292
00:45:14:838676,0.8964000000000001
00:45:15:110083,0.8964000000000001
00:45:15:392877,0.8665200000000001
