,time[ms],cpu_load,cpu_scaling_freq
0,0,,
1,100,0.9166666666666666,
2,200,0.9186046511627908,
3,300,0.9295774647887324,
4,400,0.9490445859872612,
5,500,0.9701492537313432,
6,600,0.9491525423728814,
7,700,0.8421052631578947,
8,800,0.7797202797198987,
9,900,0.7230769230774501,
10,1000,0.7042253521126759,
11,1100,0.6268656716417911,
12,1200,0.6829268292682927,
13,1300,0.625,
14,1400,0.5714285714285714,
15,1500,0.6161137440758294,
16,1600,0.6284153005464481,
17,1700,0.6381578947368421,
18,1800,0.6206896551724138,
19,1900,0.6012658227848101,
20,2000,0.6510416666666666,
21,2100,0.6470588235294118,
22,2200,0.5921052631578947,
23,2300,0.6527777777777778,
24,2400,0.6381578947368421,
25,2500,0.6192893401015228,
26,2600,0.5748031496062992,
27,2700,0.6454183266556505,
28,2800,0.6374367622573647,
29,2900,0.6382978723404256,
30,3000,0.6319444444444444,
31,3100,0.6214285714285714,
32,3200,0.6490066225165563,
33,3300,0.6373056994818653,
34,3400,0.6234567901234568,
35,3500,0.6275862068965518,
36,3600,0.6344086021505376,
37,3700,0.6460674157303371,
38,3800,0.5673758865248227,
39,3900,0.625,
40,4000,0.6363636363636364,
41,4100,0.6011904761904762,
42,4200,0.6243093922651933,
43,4300,0.6907894736842105,
44,4400,0.6549295774647887,
45,4500,0.7222222222222222,
46,4600,0.6666666666666666,
47,4700,0.6107784431137725,
48,4800,0.5912408759124088,
49,4900,0.5459459459459459,
50,5000,0.7246376811594203,
51,5100,0.7368421052631579,
52,5200,0.6344086021505376,
53,5300,0.6176470588235294,
54,5400,,
55,5500,,
56,5600,,
57,5700,,
58,5800,,
59,5900,,
60,6000,,
61,6100,,
62,6200,,
63,6300,,
64,6400,,
65,6500,,
66,6600,,
67,6700,,
68,6800,,
69,6900,,
70,7000,,
71,7100,,
72,7200,,
73,7300,,
74,7400,,
75,7500,,
76,7600,0.6666666666666666,
77,7700,0.6459627329192547,
78,7800,0.6181818181818182,
79,7900,0.6453488372093024,
80,8000,0.6236559139784946,
0,0,,
1,100,0.8709677419354839,
2,200,0.9,
3,300,0.6138613861386139,
4,400,0.9333333333333332,
5,500,0.9878048780487804,
6,600,0.9064327485380116,
7,700,0.8260869565217391,
8,800,0.6878980891719745,
9,900,0.7096774193548387,
10,1000,0.6932515337423313,
11,1100,0.6802721088435374,
12,1200,0.6331360946745562,
13,1300,,
14,1400,,
15,1500,0.5465116279069767,
16,1600,0.5460526315789473,
17,1700,0.5638297872340425,
18,1800,0.5833333333333334,
19,1900,0.6041666666666666,
20,2000,0.6346153846153846,
21,2100,0.6266666666666667,
22,2200,0.6236559139784946,
23,2300,,
24,2400,,
25,2500,0.32592592592592595,
26,2600,0.6201117318435754,
27,2700,0.6231884057971014,
28,2800,0.5898876404494382,
