user,nice,system,idle,iowait,irq,softirq,steal,time
176127,3398,140452,69827927,1220,0,1265,0,17:31:54:214743
176128,3398,140453,69827928,1220,0,1265,0,17:31:54:232735
176128,3398,140453,69827929,1220,0,1265,0,17:31:54:251945
176128,3398,140453,69827929,1220,0,1265,0,17:31:54:270288
176128,3398,140455,69827930,1220,0,1265,0,17:31:54:291033
176128,3398,140455,69827931,1220,0,1265,0,17:31:54:308573
176128,3398,140456,69827931,1220,0,1265,0,17:31:54:324618
176128,3398,140456,69827932,1220,0,1265,0,17:31:54:344491
176128,3398,140457,69827933,1220,0,1265,0,17:31:54:365071
176128,3398,140457,69827934,1220,0,1265,0,17:31:54:381493
176129,3398,140457,69827934,1220,0,1265,0,17:31:54:398600
176129,3398,140458,69827935,1220,0,1265,0,17:31:54:415197
176129,3398,140459,69827935,1220,0,1265,0,17:31:54:435785
176130,3398,140460,69827936,1220,0,1265,0,17:31:54:454371
176130,3398,140460,69827937,1220,0,1265,0,17:31:54:470995
176130,3398,140460,69827938,1220,0,1265,0,17:31:54:493533
176130,3398,140461,69827939,1220,0,1265,0,17:31:54:509896
176131,3398,140462,69827940,1220,0,1265,0,17:31:54:531579
176131,3398,140462,69827940,1220,0,1265,0,17:31:54:546111
176132,3398,140462,69827941,1220,0,1265,0,17:31:54:563898
176132,3398,140462,69827942,1220,0,1265,0,17:31:54:582211
176132,3398,140462,69827943,1220,0,1265,0,17:31:54:598066
176133,3398,140462,69827944,1220,0,1265,0,17:31:54:618820
176133,3398,140463,69827944,1220,0,1265,0,17:31:54:635923
176134,3398,140463,69827945,1220,0,1265,0,17:31:54:651594
176134,3398,140464,69827945,1220,0,1265,0,17:31:54:665591
176134,3398,140466,69827946,1220,0,1265,0,17:31:54:683946
176134,3398,140466,69827947,1220,0,1265,0,17:31:54:698016
176135,3398,140466,69827947,1220,0,1265,0,17:31:54:723347
176135,3398,140466,69827948,1220,0,1265,0,17:31:54:738626
176135,3398,140467,69827949,1220,0,1265,0,17:31:54:758016
176135,3398,140468,69827950,1220,0,1265,0,17:31:54:772780
176135,3398,140469,69827951,1220,0,1265,0,17:31:54:787533
176135,3398,140469,69827951,1220,0,1265,0,17:31:54:805762
176135,3398,140469,69827952,1220,0,1265,0,17:31:54:821146
176135,3398,140470,69827953,1220,0,1265,0,17:31:54:839145
176136,3398,140470,69827954,1220,0,1265,0,17:31:54:855119
176136,3398,140470,69827954,1220,0,1265,0,17:31:54:870424
176136,3398,140471,69827955,1220,0,1265,0,17:31:54:891209
176136,3398,140471,69827956,1220,0,1265,0,17:31:54:906054
176136,3398,140471,69827956,1220,0,1265,0,17:31:54:918492
176136,3398,140472,69827957,1220,0,1265,0,17:31:54:935943
176136,3398,140473,69827958,1220,0,1265,0,17:31:54:961038
176136,3398,140474,69827959,1220,0,1265,0,17:31:54:973740
176137,3398,140475,69827960,1220,0,1265,0,17:31:54:990979
176137,3398,140475,69827960,1220,0,1265,0,17:31:55:017842
176137,3398,140477,69827962,1220,0,1265,0,17:31:55:036306
176137,3398,140478,69827962,1220,0,1265,0,17:31:55:054037
176137,3398,140479,69827963,1220,0,1265,0,17:31:55:074468
176137,3398,140480,69827964,1220,0,1265,0,17:31:55:093394
176137,3398,140481,69827965,1220,0,1265,0,17:31:55:114162
176137,3398,140481,69827965,1220,0,1265,0,17:31:55:128300
176137,3398,140483,69827966,1220,0,1265,0,17:31:55:150350
176137,3398,140483,69827967,1220,0,1265,0,17:31:55:164397
176137,3398,140484,69827968,1220,0,1265,0,17:31:55:176851
176137,3398,140484,69827969,1220,0,1265,0,17:31:55:198325
176137,3398,140486,69827969,1220,0,1265,0,17:31:55:216654
176138,3398,140486,69827970,1220,0,1265,0,17:31:55:232763
176138,3398,140486,69827971,1220,0,1265,0,17:31:55:256212
176138,3398,140486,69827971,1220,0,1265,0,17:31:55:270374
176138,3398,140486,69827972,1220,0,1265,0,17:31:55:290104
176140,3398,140486,69827973,1220,0,1265,0,17:31:55:306250
176142,3398,140486,69827973,1220,0,1265,0,17:31:55:322269
176142,3398,140487,69827974,1220,0,1265,0,17:31:55:339965
176142,3398,140488,69827975,1220,0,1265,0,17:31:55:361915
176142,3398,140490,69827975,1220,0,1265,0,17:31:55:378142
176142,3398,140490,69827976,1220,0,1265,0,17:31:55:393965
176142,3398,140491,69827976,1220,0,1265,0,17:31:55:412874
176142,3398,140491,69827977,1220,0,1265,0,17:31:55:432074
176142,3398,140491,69827978,1220,0,1265,0,17:31:55:453119
176142,3398,140493,69827979,1220,0,1265,0,17:31:55:470930
176142,3398,140494,69827980,1220,0,1265,0,17:31:55:486823
176142,3398,140494,69827980,1220,0,1265,0,17:31:55:507279
176142,3398,140495,69827981,1220,0,1265,0,17:31:55:528286
176142,3398,140496,69827982,1220,0,1265,0,17:31:55:542317
176142,3398,140496,69827983,1220,0,1265,0,17:31:55:560007
176142,3398,140497,69827983,1220,0,1265,0,17:31:55:581299
176142,3398,140499,69827984,1220,0,1265,0,17:31:55:601418
176142,3398,140501,69827985,1220,0,1265,0,17:31:55:624843
176142,3398,140502,69827986,1220,0,1265,0,17:31:55:640004
176142,3398,140503,69827987,1220,0,1265,0,17:31:55:657312
176143,3398,140503,69827987,1220,0,1265,0,17:31:55:672925
176144,3398,140503,69827988,1220,0,1265,0,17:31:55:688810
176144,3398,140504,69827989,1220,0,1265,0,17:31:55:704929
176144,3398,140505,69827990,1220,0,1265,0,17:31:55:724118
176144,3398,140505,69827991,1220,0,1265,0,17:31:55:749023
176144,3398,140507,69827992,1220,0,1265,0,17:31:55:768766
176144,3398,140508,69827993,1220,0,1265,0,17:31:55:786025
176144,3398,140509,69827993,1220,0,1265,0,17:31:55:804289
176144,3398,140510,69827994,1220,0,1265,0,17:31:55:820258
176144,3398,140510,69828001,1220,0,1265,0,17:31:55:903013
176144,3398,140511,69828001,1220,0,1265,0,17:31:55:921996
176144,3398,140513,69828002,1220,0,1265,0,17:31:55:934489
176144,3398,140513,69828003,1220,0,1265,0,17:31:55:950027
176144,3398,140514,69828004,1220,0,1265,0,17:31:55:967388
176145,3398,140515,69828004,1220,0,1265,0,17:31:55:986672
176146,3398,140516,69828005,1220,0,1265,0,17:31:56:003934
176146,3398,140517,69828006,1220,0,1265,0,17:31:56:022940
176146,3398,140517,69828007,1220,0,1265,0,17:31:56:045548
176147,3398,140517,69828007,1220,0,1265,0,17:31:56:058652
176148,3398,140517,69828008,1220,0,1265,0,17:31:56:076567
176148,3398,140517,69828009,1220,0,1265,0,17:31:56:095189
176148,3398,140517,69828009,1220,0,1265,0,17:31:56:114972
176149,3398,140517,69828010,1220,0,1265,0,17:31:56:131211
176149,3398,140517,69828011,1220,0,1265,0,17:31:56:145880
176149,3398,140518,69828012,1220,0,1265,0,17:31:56:162629
176149,3398,140519,69828013,1220,0,1265,0,17:31:56:182533
176149,3398,140521,69828014,1220,0,1265,0,17:31:56:208203
176150,3398,140522,69828014,1220,0,1265,0,17:31:56:225007
176150,3398,140523,69828015,1220,0,1265,0,17:31:56:242533
176150,3398,140525,69828016,1220,0,1265,0,17:31:56:260589
176150,3398,140526,69828016,1220,0,1265,0,17:31:56:274223
176150,3398,140526,69828017,1220,0,1265,0,17:31:56:293761
176150,3398,140526,69828018,1220,0,1265,0,17:31:56:314280
176150,3398,140526,69828019,1220,0,1265,0,17:31:56:331468
176150,3398,140527,69828020,1220,0,1265,0,17:31:56:346918
176150,3398,140528,69828020,1220,0,1265,0,17:31:56:372763
176151,3398,140529,69828022,1220,0,1265,0,17:31:56:386954
176151,3398,140529,69828022,1220,0,1265,0,17:31:56:412523
176151,3398,140530,69828024,1220,0,1265,0,17:31:56:423940
176151,3398,140530,69828024,1220,0,1265,0,17:31:56:438510
176151,3398,140531,69828025,1220,0,1265,0,17:31:56:458767
176151,3398,140533,69828026,1220,0,1265,0,17:31:56:473973
176151,3398,140534,69828026,1220,0,1265,0,17:31:56:504290
176151,3398,140534,69828028,1220,0,1265,0,17:31:56:524061
176152,3398,140535,69828029,1220,0,1265,0,17:31:56:543513
176152,3398,140536,69828029,1220,0,1265,0,17:31:56:563240
176152,3398,140536,69828030,1220,0,1265,0,17:31:56:581886
176152,3398,140537,69828031,1220,0,1265,0,17:31:56:610654
176152,3398,140538,69828032,1220,0,1265,0,17:31:56:631188
176152,3398,140538,69828033,1220,0,1265,0,17:31:56:646879
176153,3398,140539,69828034,1220,0,1265,0,17:31:56:668576
176153,3398,140540,69828035,1220,0,1265,0,17:31:56:683352
176153,3398,140541,69828036,1220,0,1265,0,17:31:56:703062
