user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
5032275,488482,4177638,528638021,220775,1417489,415930,0,,12:06:08:904492
5032288,488483,4177660,528638024,220775,1417491,415931,0,,12:06:08:961335
5032309,488483,4177676,528638032,220775,1417492,415931,0,,12:06:09:021511
5032330,488483,4177695,528638037,220775,1417494,415932,0,,12:06:09:079664
5032344,488483,4177711,528638047,220775,1417495,415932,0,,12:06:09:129019
5032353,488483,4177724,528638054,220775,1417496,415932,0,,12:06:09:163013
5032361,488483,4177737,528638062,220775,1417496,415932,0,,12:06:09:208278
5032379,488483,4177753,528638067,220775,1417497,415933,0,,12:06:09:256913
5032400,488483,4177767,528638071,220775,1417499,415933,0,,12:06:09:306567
5032414,488483,4177784,528638076,220775,1417501,415933,0,,12:06:09:352261
5032438,488484,4177802,528638078,220775,1417501,415933,0,,12:06:09:412394
5032459,488489,4177822,528638078,220775,1417503,415934,0,,12:06:09:473863
5032474,488493,4177834,528638079,220775,1417504,415934,0,,12:06:09:509881
5032489,488495,4177849,528638080,220775,1417505,415934,0,,12:06:09:556723
5032502,488495,4177861,528638083,220775,1417506,415934,0,,12:06:09:593505
5032522,488495,4177881,528638086,220775,1417507,415934,0,,12:06:09:656221
5032539,488495,4177896,528638089,220775,1417509,415935,0,,12:06:09:702039
5032565,488496,4177914,528638092,220775,1417510,415935,0,,12:06:09:763726
5032581,488496,4177931,528638099,220775,1417512,415936,0,,12:06:09:815218
5032596,488496,4177944,528638107,220775,1417513,415936,0,,12:06:09:865711
5032608,488499,4177958,528638116,220775,1417514,415936,0,,12:06:09:916949
5032622,488499,4177971,528638124,220775,1417514,415936,0,,12:06:09:958210
5032632,488499,4177983,528638131,220775,1417516,415936,0,,12:06:09:999854
5032645,488499,4177996,528638139,220776,1417517,415936,0,,12:06:10:041147
5032656,488499,4178008,528638148,220776,1417518,415936,0,,12:06:10:086458
5032665,488499,4178021,528638159,220776,1417519,415937,0,,12:06:10:139279
5032680,488499,4178033,528638168,220776,1417519,415938,0,,12:06:10:176255
5032690,488499,4178043,528638184,220776,1417521,415938,0,,12:06:10:225267
5032704,488499,4178058,528638195,220776,1417521,415938,0,,12:06:10:279345
5032713,488499,4178071,528638204,220776,1417522,415938,0,,12:06:10:314586
5032722,488499,4178083,528638211,220776,1417523,415938,0,,12:06:10:351229
5032733,488499,4178096,528638217,220776,1417523,415938,0,,12:06:10:394028
5032745,488499,4178108,528638227,220776,1417524,415938,0,,12:06:10:437159
5032758,488499,4178120,528638240,220776,1417525,415938,0,,12:06:10:484985
5032766,488499,4178129,528638243,220776,1417526,415938,0,,12:06:10:511676
5032782,488499,4178145,528638258,220776,1417527,415939,0,,12:06:10:573760
5032791,488499,4178160,528638266,220776,1417527,415939,0,,12:06:10:615711
5032802,488499,4178173,528638275,220776,1417528,415939,0,,12:06:10:660017
5032815,488499,4178189,528638283,220776,1417529,415939,0,,12:06:10:708649
5032827,488499,4178203,528638290,220776,1417530,415940,0,,12:06:10:751137
5032839,488499,4178216,528638298,220776,1417531,415940,0,,12:06:10:798073
5032849,488499,4178226,528638306,220776,1417532,415940,0,,12:06:10:827076
5032860,488499,4178237,528638314,220776,1417532,415940,0,,12:06:10:866328
5032874,488499,4178249,528638320,220776,1417533,415940,0,,12:06:10:907995
5032887,488499,4178261,528638328,220776,1417534,415940,0,,12:06:10:950108
5032897,488499,4178271,528638336,220776,1417534,415940,0,,12:06:10:987140
5032906,488499,4178284,528638343,220776,1417535,415941,0,,12:06:11:028534
5032917,488499,4178295,528638354,220776,1417536,415941,0,,12:06:11:075059
5032929,488499,4178309,528638363,220776,1417537,415941,0,,12:06:11:112496
5032940,488499,4178321,528638371,220776,1417538,415941,0,,12:06:11:155003
5032952,488499,4178331,528638387,220776,1417538,415941,0,,12:06:11:207959
5032962,488499,4178342,528638393,220777,1417539,415941,0,,12:06:11:242327
5032969,488499,4178354,528638401,220777,1417540,415941,0,,12:06:11:277900
5032982,488499,4178368,528638408,220777,1417540,415941,0,,12:06:11:325874
5032991,488499,4178381,528638415,220777,1417541,415941,0,,12:06:11:368365
5033002,488499,4178397,528638426,220777,1417543,415941,0,,12:06:11:414499
5033010,488499,4178404,528638428,220777,1417543,415941,0,,12:06:11:436724
5033020,488499,4178415,528638433,220777,1417544,415941,0,,12:06:11:472214
5033028,488499,4178423,528638439,220777,1417544,415941,0,,12:06:11:502614
5033040,488499,4178431,528638448,220777,1417545,415942,0,,12:06:11:540639
5033050,488499,4178446,528638455,220777,1417545,415942,0,,12:06:11:580778
5033060,488499,4178458,528638460,220777,1417546,415942,0,,12:06:11:625992
5033074,488499,4178472,528638472,220777,1417547,415943,0,,12:06:11:667990
5033086,488499,4178484,528638484,220777,1417548,415943,0,,12:06:11:716462
5033097,488499,4178497,528638491,220777,1417549,415943,0,,12:06:11:757208
