user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
255184,66329,472633,49513723,131664,94985,65511,0,,14:18:51:457260
255256,66331,472661,49513812,131664,94987,65512,0,,14:18:51:740447
255343,66336,472696,49513913,131664,94992,65513,0,,14:18:52:055592
255377,66336,472722,49514112,131665,94996,65515,0,,14:18:52:420922
255398,66336,472752,49514331,131665,94999,65517,0,,14:18:52:908111
255427,66336,472781,49514641,131665,95003,65518,0,,14:18:53:275352
255452,66336,472810,49514844,131666,95006,65520,0,,14:18:53:539090
255471,66336,472833,49515019,131666,95008,65520,0,,14:18:53:868974
255491,66336,472863,49515208,131666,95010,65521,0,,14:18:54:058073
255511,66336,472885,49515333,131666,95012,65523,0,,14:18:54:344613
255532,66336,472905,49515500,131666,95014,65523,0,,14:18:54:546191
255550,66336,472922,49515605,131666,95016,65524,0,,14:18:54:799943
255569,66336,472946,49515755,131666,95018,65525,0,,14:18:54:997725
255588,66336,472968,49515866,131666,95020,65526,0,,14:18:55:224194
255608,66336,472990,49516033,131666,95022,65526,0,,14:18:55:437320
255627,66336,473006,49516136,131666,95023,65527,0,,14:18:55:675258
255654,66336,473026,49516288,131666,95025,65528,0,,14:18:55:888439
255671,66336,473045,49516404,131666,95027,65528,0,,14:18:56:133259
255694,66336,473069,49516557,131666,95030,65529,0,,14:18:56:358862
255711,66336,473086,49516676,131666,95031,65530,0,,14:18:56:601468
255730,66336,473110,49516832,131666,95033,65531,0,,14:18:56:788933
255749,66336,473129,49516937,131666,95035,65532,0,,14:18:57:033799
255763,66336,473151,49517077,131666,95037,65532,0,,14:18:57:226945
255783,66336,473172,49517190,131666,95038,65533,0,,14:18:57:455430
255804,66336,473197,49517345,131666,95041,65534,0,,14:18:57:689048
255825,66336,473220,49517479,131666,95043,65535,0,,14:18:57:981284
255843,66336,473245,49517640,131666,95045,65536,0,,14:18:58:169533
255863,66336,473265,49517776,131666,95047,65537,0,,14:18:58:467294
255879,66336,473288,49517929,131666,95049,65537,0,,14:18:58:652045
255897,66336,473310,49518057,131666,95051,65538,0,,14:18:58:917044
255918,66336,473336,49518211,131666,95053,65539,0,,14:18:59:093294
255934,66336,473354,49518305,131666,95054,65540,0,,14:18:59:343915
255954,66336,473378,49518461,131666,95057,65541,0,,14:18:59:534395
