,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,page
0,0.4351232749797157,0.9999999999999999,0.8212686911448341,0.3787467941237379,0.7859726663610438,0.962556823201239,0.8195657971015397,0.07675236593598968,0.8808557887294693,0.7043645351810769,0.41756197858367694,0.8112383064253558,0.2742788830060834,0.38479961718628225,0.6247235858904717,0.6772522637664418,0.6356757406147232,0.26016331009784244,0.6809695267047765,0.5972584283525978,0.2780383546209301,0.6775657010600112,0.2193569593539067,0.41810175765762114,0.6413657848559308,0.6119629972147677,0.7332513453231846,0.03647997596170794,0.7572045005335489,0.8231083803327905,0.4693874878289657,0.6049689806725179,1
1,0.5766147548209534,0.6478547231665928,0.8305849985135312,0.3891108809847004,0.24053158974513908,0.9058510403456451,0.5783983459320706,0.6413497567416379,0.5233805963967716,0.3848053706135456,0.8053668435218643,0.22314991814239127,0.7638514586317208,0.6890907175060589,0.3908541705186282,0.5085271702503755,0.34377566399727755,1.0,0.3988676109320724,0.29412337637797825,0.7930513184346893,0.3813446398434348,0.7054876134835492,0.4916480993737121,0.7267642764442953,0.6894663505086687,0.13115871193573056,0.6141688588539879,0.5187437409750044,0.8202432291197533,0.6239368757232056,0.21262740445563846,1
2,0.4275699997724704,0.4500659713044863,0.9583493424833714,0.49392872038300484,0.14584962954905425,0.9911157001143115,0.28691855201061706,0.4975579217453947,0.5994245978386582,0.6082673401853889,0.7363273533845335,0.2397159863868329,0.8945902255972582,0.47458159856553933,0.2857391760198761,0.8030445802079943,0.49544153266301216,0.8295681651657886,0.4719186126051561,0.6613469857705098,0.9137120883403386,0.2967247606548044,0.531289843838123,0.6986136028058031,0.908712209938976,0.4564626223967474,0.32207544252270304,1.0,0.14677419906084008,0.3883974437662917,0.7673441153094246,0.48245245239118995,1
3,0.6011063019237524,0.6221177627275938,0.7206560796638586,0.4373670022065176,0.122058440688829,0.6833150418604238,0.6009408381348446,0.6559615030427932,0.6764884386382523,0.4027271369109745,0.654821505075173,0.19501090405552296,0.35613092378298955,0.8617917510112371,0.4157746515997442,0.575683748518235,0.7357188189760495,0.4257598254244229,0.496111695869911,0.08661742215836359,0.7375846145186962,0.8545342082725356,0.3510560124151329,0.6030422504877002,0.557534019981426,0.6423783739907083,0.3414140971703883,0.1930392108943027,1.0,0.5744896671498027,0.30019284779438815,0.684098216319268,1
4,0.6458771765247832,0.6888758960090429,0.7261355494993128,0.29584482112448196,0.1315446050236586,0.7702706559795695,0.5409633917214521,0.6589215539357631,0.815421108134599,0.49469266747785773,0.40545826969482673,0.2135933559353102,0.7895966434818116,0.5161363346160238,0.47742614250647697,1.0,0.46597527453170806,0.325982409275532,0.3797821656421649,0.6616361686591704,0.7396827681520178,0.3665736233437961,0.8700238798084031,0.6194140537039731,0.3568554459067904,0.39535803403539116,0.34828980823985073,0.7979336054537961,0.5456890173982537,0.6910777695659219,0.6965873808158487,0.27639251964143485,1
5,0.6242275731789263,0.6671469683608852,0.9143968769436115,0.4800598495476325,0.027522833031022546,0.8993474421956085,0.4249543520522939,0.5681558308282326,0.8148995822097056,0.3661659032520453,0.6193756795070443,0.44727738541013934,0.47835782532625787,0.542286507401697,0.08178499613616609,0.7749817931594614,0.6001436111855893,0.25623878178591797,0.7096967323570815,0.41465694703411027,0.6118807285636857,0.3737890355933666,0.2455375521104298,1.0,0.2598159875455363,0.39997730822591493,0.9461566193063758,0.28591319351128586,0.5786335516261489,0.46813692527737233,0.6884124266977256,0.8433941404285126,1
6,0.5023630581836196,0.48528294444674397,0.8784982655598795,0.6001338129634081,0.2289690157648147,0.831365102361534,0.5061793685659679,0.7470817595284404,0.44772632310380833,0.1908036504004791,0.9999999999999999,0.21020101771616156,0.35043563974073855,0.7746260771438661,0.31977347251014526,0.6872347449373555,0.282831563223214,0.47485918081674494,0.8228058063091244,0.23523441194771982,0.42117813445932134,0.5635486567613989,0.5698256655201812,0.5018675269932168,0.1719631712578331,0.6207084244718137,0.5937769083600011,0.36370717974679395,0.3719772942117882,0.4012861414654659,0.6119304713730762,0.5251606928809788,1
7,0.5302618603306787,0.6764708968902015,1.0,0.47102464647905956,0.0371974415343581,0.7660274139335096,0.35613005041793305,0.5366759916686177,0.5327444097385401,0.5701407845758096,0.6192376288316936,0.487447690842903,0.802359292750782,0.48661445387584595,0.10213825320837136,0.5653933031783875,0.623006469964482,0.40765614710805004,0.21041070841427878,0.6435156453315772,0.777778480548691,0.45769796221832315,0.3055325238612279,0.7862857225587372,0.43984048300805206,0.24326439944396008,0.49798293472508787,0.15968746074860937,0.5546830021183096,0.28056543153726393,0.44781250862790617,0.6997143339030338,1
8,0.8084164231816723,0.7595205806746,0.9999999999999999,0.5287569109856542,0.15144519116594535,0.8380458499313614,0.2605596961755367,0.325993445982974,0.6805990455794291,0.5817435488432477,0.5010830695608235,0.6846065281870819,0.7214462046132973,0.5670668198376663,0.7508931977651412,0.6188383878758239,0.7613140165409706,0.5696659072570852,0.4348648188121847,0.8149654321800693,0.21300533754699227,0.6350868629540984,0.7975444953445587,0.8338177071487728,0.7768369574516745,0.5740152037417869,0.9574972912410337,0.519849812048011,0.3928329549540175,0.7683228873033932,0.3283871510181252,0.4397975219051155,1
9,0.5621359726993166,0.4920205447124582,0.6958058738339563,0.7258469655583657,0.09774535744069703,0.5896790439637795,0.7912224781343165,0.2392932075605894,0.5323104604322099,0.5891578431855421,0.3843972346377418,0.6533467612875125,0.3793494762041872,0.39833238283276234,0.7060025058986616,0.16397766279133014,0.4002069951737521,0.6871526298272674,0.03118507146496827,0.4790038021069414,0.7244301921326578,0.245496929625261,0.5251423642334193,0.6053609222400657,0.38404128546767075,0.8111379012418503,0.22749209649735644,0.3175296804452177,1.0,0.25086780229356176,0.39297762072494186,0.8186279303625066,1
10,0.5942768591718761,0.5579494915526638,1.0,0.6342847233072803,0.2933615333228048,0.9504328323353286,0.5328717077292925,0.7326266137993702,0.5611301633419048,0.5959287504988894,0.8498024420381667,0.3019999266099907,0.8034951749340603,0.5648551496696979,0.4788401613768865,0.7541530427532367,0.45717388373085266,0.8001102582552602,0.36944259518351436,0.5748752592090843,0.8325742479321043,0.30215688345151265,0.5740144315202323,0.5317418879270631,0.7489881531305758,0.5280257498147076,0.1876025740216185,0.7986189519928933,0.3628932075664504,0.5482173076593267,0.5535584457169596,0.32607247768054964,1
11,0.638657474023995,0.8540561695870662,0.98545478053325,0.5426183512726975,0.2514437771999185,0.6683740033491375,0.8796567838084486,1.0,0.6246718045645133,0.5446984485590693,0.661567410488679,0.3166011547342277,0.6710076061560467,0.7215295241870479,0.7693738869695285,0.7475315747305652,0.5598784015090256,0.6759650805879227,0.2834526555456338,0.3649468132869569,0.8071208740943682,0.8442264293373647,0.7329008829450439,0.4275672203747437,0.47143874711157424,0.564016208613498,0.4939624567345185,0.5677257701440802,0.6210390876867659,0.7991426138699848,0.596060987438963,0.23796932607450896,1
12,0.48048263629261295,0.5967323240268864,1.0,0.69692301831064,0.09926145837990827,0.9264139206113767,0.5649634211975105,0.5837243705356596,0.7583580740152637,0.265005739481941,0.814533166847053,0.5490970138087001,0.6247571638769888,0.9280460627654773,0.03205867087855444,0.6685355544455988,0.8145918319266786,0.5928199485579955,0.6623406728580579,0.42450287668437575,0.9223279327186531,0.6234882417219595,0.16527595968607517,0.9555987892220141,0.34591586536681806,0.5762439167192225,0.7914199049438779,0.3715006940623945,0.8888403034886472,0.4771519695889775,0.5689783916822355,0.8178221839150384,1
13,0.5812057226761383,0.5532778410613244,0.7423381283689026,0.6404886763291668,0.418878053683488,0.6484944057202686,0.5123993379771155,0.6361514071689764,0.4508525726953648,0.28997354010403076,0.905700614902678,0.31705042903570924,0.4221069130693078,1.0,0.1433513554645582,0.5080604583786531,0.7730939206124701,0.28690345388275945,0.6940000773977446,0.41561137252959024,0.5006389373006155,0.6774025530745096,0.4342278241102713,0.6785744498818539,0.3808419129651589,0.6612842264204412,0.7463297094677327,0.21621993783580612,0.7817083211503658,0.5755697628357466,0.3660140320878161,0.6614034295562959,1
14,0.4889961955884037,0.5271538850776925,0.9464196897933848,0.4906067634941443,0.164827560963762,0.9188183470975378,0.4157925743504809,0.7212774272032482,0.5262469445798726,0.45161338324166167,0.9231494826754764,0.0698993944281235,0.5953908231452602,0.7260797806137641,0.648897956146424,0.5310284146659816,0.28134950387460866,0.9999999999999998,0.33136371258537073,0.32180397737553884,0.8820653931858691,0.4107173915756693,0.7591439954214011,0.3775411723832246,0.5987337895962739,0.8469353647370921,0.2908373561629338,0.6512319101082654,0.5030039227075137,0.7580847662127153,0.5158775794472665,0.18828837717612912,1
15,0.6833511867302448,0.7487293352189095,0.9999999999999999,0.8098727004813678,0.3132480159707403,0.7888847788850102,0.7791800598680433,0.3048727906706474,0.6346748465573604,0.5234499578825254,0.7870730438549253,0.8906354738920513,0.5135511064438758,0.8596327051267384,0.8239604372750631,0.44611735062584906,0.8794849833574451,0.37720492933591165,0.11270569009093534,0.8383863965107338,0.467504298675379,0.44992830740273204,0.6224392559438444,0.615649522412068,0.8666291261579411,0.4794205667704678,0.5829500144964094,0.9493749085796437,0.5559601141362547,0.46197658434166883,0.6491521483703673,0.41850296586601643,1
16,0.6064367424582034,0.6187173323033891,0.9115886122723152,0.7286618300732974,0.024143071694120975,0.6956944480902597,0.6238544635223265,0.5719920690688993,0.6202145464923616,0.33729700770479326,0.8998660643215215,0.6853259207971052,0.42038253459028135,0.908364081936028,0.3887147041227782,0.3056018161448326,0.6624751265312238,0.4366570881442705,0.7333394105598618,0.3641471989460951,0.6224621142771873,0.9999999999999999,0.44694181615399464,0.42532282256792303,0.7043823083336465,0.5659346668785238,0.55581326520706,0.24684535644881256,0.4793576022981517,0.6795826013029437,0.6042249054009695,0.5787824399783242,1
