time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1708.0
100,,,,,,,,,
200,,,,,,,,,1708.0
300,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1708.0
400,5.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,1708.0
500,7.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1708.0
600,,,,,,,,,
700,,,,,,,,,1708.0
800,7.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
900,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1708.0
1000,,,,,,,,,
1100,,,,,,,,,1708.0
1200,6.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1708.0
1300,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
1400,4.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1708.0
1500,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1708.0
1600,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1708.0
1700,,,,,,,,,
1800,,,,,,,,,1708.0
1900,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1708.0
2000,4.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1708.0
2100,,,,,,,,,
2200,,,,,,,,,1708.0
2300,6.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1708.0
2400,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1708.0
2500,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1708.0
2600,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1708.0
2700,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1708.0
2800,5.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1708.0
2900,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
3000,4.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1708.0
3100,,,,,,,,,
3200,,,,,,,,,1708.0
3300,2.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,1708.0
3400,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
3500,4.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1708.0
3600,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1324.0
3700,4.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1708.0
3800,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
3900,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1708.0
4000,,,,,,,,,
4100,,,,,,,,,1708.0
4200,6.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1708.0
4300,,,,,,,,,
4400,,,,,,,,,1708.0
4500,8.5,0.0,5.5,3.0,0.0,0.0,0.0,0.0,1708.0
4600,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
4700,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1708.0
4800,,,,,,,,,
4900,,,,,,,,,1708.0
5000,4.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1708.0
5100,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
5200,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
5300,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
5400,,,,,,,,,
5500,,,,,,,,,1708.0
5600,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1708.0
5700,4.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1708.0
5800,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
5900,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
6000,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1708.0
6100,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
6200,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
6300,,,,,,,,,
6400,,,,,,,,,1708.0
6500,6.0,0.0,5.5,2.0,0.0,1.0,1.0,0.0,1708.0
6600,4.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,1708.0
6700,6.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
6800,,,,,,,,,
6900,,,,,,,,,1708.0
7000,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
7100,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
7200,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1708.0
7300,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
7400,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
7500,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1708.0
7600,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
7700,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
7800,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1708.0
7900,4.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1708.0
