time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,,
200,,1996.0
300,,
400,,1996.0
500,,
600,,1996.0
700,0.9047619047619048,1996.0
800,,
900,,1996.0
1000,0.6875,1996.0
1100,0.5,1536.0
1200,,
1300,,1996.0
1400,0.2727272727272727,1996.0
1500,0.09090909090909091,1996.0
1600,,
1700,,1996.0
1800,0.1,1996.0
1900,0.2,1996.0
2000,0.2,1996.0
2100,0.2222222222222222,825.0
2200,0.125,1363.0
2300,,
2400,,1996.0
2500,0.09090909090909091,1996.0
2600,0.2727272727272727,1996.0
2700,,
2800,,1996.0
2900,0.125,1996.0
3000,0.2727272727272727,1996.0
3100,0.0,1747.0
3200,0.2727272727272727,1996.0
3300,0.09090909090909091,1747.0
3400,0.23076923076923078,1843.0
3500,0.125,1996.0
3600,0.18181818181818182,1747.0
3700,,
3800,,1996.0
3900,,
4000,,1536.0
4100,0.14285714285714285,1747.0
4200,0.23076923076923078,1747.0
4300,0.1111111111111111,1996.0
4400,0.35714285714285715,1747.0
4500,,
4600,,1996.0
4700,0.21428571428571427,1996.0
4800,,
4900,,1747.0
5000,0.09090909090909091,1996.0
5100,0.16666666666666666,1996.0
5200,0.0,825.0
5300,0.2222222222222222,1996.0
5400,0.18181818181818182,1747.0
5500,0.23076923076923078,1996.0
5600,0.1,1843.0
5700,0.35714285714285715,1996.0
5800,,
5900,,1996.0
6000,0.1,1996.0
6100,0.16666666666666666,1363.0
6200,,
6300,,1871.5
6400,,
6500,,825.0
6600,0.23076923076923078,1996.0
6700,0.2,1996.0
6800,,
6900,,1996.0
7000,0.19047619047619047,1996.0
7100,,
7200,,1843.0
7300,0.18181818181818182,1747.0
7400,0.2,1747.0
7500,0.23076923076923078,1536.0
7600,0.2,1996.0
7700,,
7800,,1996.0
7900,0.21428571428571427,1536.0
8000,,
8100,,1843.0
