time[ms],cpu_load,cpu_scaling_freq
0,,
100,0.9629629629629629,
200,0.953125,
300,0.7819548872180451,
400,0.8735632183908046,
500,0.9770114942528736,
600,0.9101796407185628,
700,0.8666666666666667,
800,0.8497109826589595,
900,0.9084967320261438,
1000,0.7857142857142857,
1100,0.8602941176470589,
1200,0.7986111111111112,
1300,0.726775956284153,
1400,0.7278481012658228,
1500,0.6610169491525424,
1600,0.6296296296296297,
1700,0.6013986013986014,
1800,0.6394557823129252,
1900,0.5522388059701493,
2000,0.40336134453781514,
2100,0.6341463414634146,
2200,0.6176470588235294,
2300,0.5666666666666667,
2400,0.6451612903225806,
2500,0.6232876712328768,
2600,0.6554054054054054,
2700,0.6516129032258065,
2800,0.6184971098265896,
2900,0.6528925619834711,
3000,0.5338345864661654,
3100,0.5086206896551724,
3200,0.6462585034013606,
3300,0.6305732484076433,
3400,0.52,
3500,0.6909090909090909,
3600,0.6057142857142858,
3700,0.6212121212121212,
3800,0.6510067114093959,
3900,0.6291390728476821,
4000,0.5906040268456376,
4100,0.6417112299465241,
4200,0.582089552238806,
4300,0.6217948717948718,
4400,0.6329787234042553,
4500,0.691358024691358,
4600,0.6370370370370371,
4700,0.631578947368421,
4800,0.647887323943662,
4900,0.5833333333333334,
5000,0.5963855421686747,
5100,0.5245098039215687,
5200,0.6267605633802817,
5300,0.6153846153846154,
5400,0.5772357723577236,
5500,0.6387096774193548,
5600,0.6335078534031413,
5700,0.6285714285714286,
5800,0.5,
5900,0.5759493670886076,
6000,0.5919540229885057,
6100,0.64,
6200,0.3813559322033898,
6300,0.6044776119402985,
6400,0.6020408163265306,
6500,0.7054794520547946,
6600,0.5857142857142857,
6700,0.6012658227848101,
6800,0.6078431372549019,
6900,0.6111111111111112,
7000,0.60431654676259,
7100,0.5771812080536913,
7200,0.5813953488372093,
7300,0.375,
7400,0.6358695652173914,
7500,0.6341463414634146,
7600,0.5714285714285714,
7700,0.5899280575539568,
7800,0.6382978723404256,
7900,0.6404494382022472,
8000,0.6277372262773723,
8100,0.6101694915254238,
