time[ms],cpu_load,cpu_scaling_freq
0,,1708.0
100,1.0,1708.0
200,0.8461538461538461,1708.0
300,0.7777777777777778,1708.0
400,,
500,,1708.0
600,0.9375,1708.0
700,0.9166666666666666,1708.0
800,0.7272727272727273,1708.0
900,0.9090909090909091,1708.0
1000,0.7777777777777778,1708.0
1100,0.9166666666666666,1708.0
1200,,
1300,,1708.0
1400,0.8181818181818182,1708.0
1500,0.5555555555555556,1708.0
1600,0.8333333333333334,1708.0
1700,0.8666666666666667,1708.0
1800,0.7272727272727273,1708.0
1900,0.7142857142857143,1708.0
2000,0.8,1708.0
2100,0.8571428571428571,1708.0
2200,,
2300,,1708.0
2400,0.8333333333333334,1708.0
2500,0.8,1708.0
2600,0.8333333333333334,1708.0
2700,0.6923076923076923,1708.0
2800,0.9166666666666666,1708.0
2900,,
3000,,1708.0
3100,0.8666666666666667,1708.0
3200,0.8333333333333334,1708.0
3300,0.7692307692307693,1708.0
3400,0.9,1708.0
3500,,
3600,,1708.0
3700,0.8181818181818182,1708.0
3800,0.6923076923076923,1708.0
3900,0.8181818181818182,1708.0
4000,0.7777777777777778,1708.0
4100,0.8461538461538461,1708.0
4200,,
4300,,1708.0
4400,0.8666666666666667,1708.0
4500,0.8,1708.0
4600,,
4700,,
4800,,
4900,,
5000,,
5100,,
5200,,
5300,,
5400,,
5500,,1708.0
5600,0.12871287128712872,1708.0
5700,0.7692307692307693,1708.0
5800,0.8,1708.0
5900,0.9166666666666666,1708.0
6000,,
6100,,1708.0
6200,0.7272727272727273,1708.0
6300,0.7272727272727273,1708.0
6400,0.8461538461538461,1708.0
6500,,
6600,,1708.0
6700,0.8,1708.0
6800,0.8,1708.0
6900,0.7272727272727273,1708.0
7000,0.9090909090909091,1708.0
7100,0.8181818181818182,1708.0
7200,,
7300,,1708.0
7400,0.5833333333333334,1708.0
7500,,
7600,,1708.0
7700,0.5882352941176471,1708.0
7800,0.8,1708.0
7900,0.7692307692307693,1708.0
8000,0.8181818181818182,1708.0
