,time,VSZ,RSS
0,18:14:08:318029,,
1,18:14:08:476665,0.00023805677654120672,0.001471219272972446
2,18:14:08:575284,0.0,0.0
3,18:14:08:755070,0.0,0.0
4,18:14:08:862770,0.001453500726750434,0.0
5,18:14:09:029086,0.021700136368523193,-0.01037522188896367
6,18:14:09:160606,0.0005372115949091594,0.002195763104994697
7,18:14:09:288890,-0.0028783509263308193,0.0006788866259335169
8,18:14:09:426082,-0.005834383448337088,0.0004008881213766191
9,18:14:09:559704,-2.7919235235929207e-06,0.0
10,18:14:09:709608,0.0,0.0
11,18:14:09:851346,0.0,0.0
12,18:14:09:996791,0.0,0.0
13,18:14:10:146289,-4.467090109583349e-05,-0.0001233007613822279
14,18:14:10:292029,0.0,0.0
15,18:14:10:436828,0.0,0.0
16,18:14:10:584043,-4.4672896674424756e-05,-0.0015106205876005419
17,18:14:10:725075,0.0,0.0
18,18:14:10:864041,0.0,0.0
19,18:14:11:021347,0.0,0.0
20,18:14:11:165922,0.0,0.0
21,18:14:11:312396,0.0,0.0
22,18:14:11:453617,0.0,0.0
23,18:14:11:604653,0.0,-0.0019142892429294678
24,18:14:11:757858,0.0,0.0
25,18:14:11:898099,0.0,0.0
26,18:14:12:045580,0.0,0.0
27,18:14:12:196765,0.0,0.0
28,18:14:12:347249,0.0,0.0
29,18:14:12:497228,0.0,0.0
30,18:14:12:650869,-8.376542330879033e-06,3.093485120331252e-05
31,18:14:12:802182,-2.79220416599113e-06,-3.093389426800375e-05
32,18:14:12:944131,0.0,0.0
33,18:14:13:086767,0.0,0.0
34,18:14:13:240224,0.0,0.0
35,18:14:13:396489,0.0,0.0
36,18:14:13:542543,0.0,3.093485120331252e-05
37,18:14:13:687350,0.0,0.0
38,18:14:13:829436,0.0,0.0
39,18:14:13:982787,0.0,0.0
40,18:14:14:079747,0.0,-9.280168280390022e-05
41,18:14:14:230690,0.0,0.0
42,18:14:14:382243,0.0,0.0
43,18:14:14:524619,0.0,0.0
44,18:14:14:662750,-0.006768321796844279,-0.0002474941220146354
45,18:14:14:807111,0.0,0.0
46,18:14:14:943890,0.0,0.0
47,18:14:15:039375,-0.0008771066724765353,-0.00027849981433347715
48,18:14:15:182095,0.0,0.0
49,18:14:15:322249,0.0,0.0
50,18:14:15:471140,0.0,0.0
51,18:14:15:623677,-0.000877876663956112,-0.0002166713096233286
52,18:14:15:770276,0.0,0.0
53,18:14:15:917285,0.0,0.0
54,18:14:16:056670,-0.0009406039578586656,-0.00021671826625391244
55,18:14:16:196444,0.0,0.0
56,18:14:16:342750,0.0,0.0
57,18:14:16:493221,0.0,0.0
58,18:14:16:641430,-0.0008794752464362787,-6.193292664047334e-05
59,18:14:16:776258,0.0,0.0
60,18:14:16:915752,0.0,0.0
61,18:14:17:063344,-2.2570497538398904e-05,-6.193676256538438e-05
62,18:14:17:204880,0.0,0.0
63,18:14:17:346490,0.0,0.0
64,18:14:17:488734,0.0,0.0
65,18:14:17:623034,-2.2571006977223362e-05,-9.291089844842837e-05
66,18:14:17:766735,0.0,0.0
67,18:14:17:908839,0.0,0.0
68,18:14:18:049785,-2.257151643914046e-05,-3.097317722855486e-05
