time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,0.875,1996.0
200,1.0,1996.0
300,1.0,1996.0
400,1.0,1996.0
500,1.0,1996.0
600,0.5,1747.0
700,0.3,1996.0
800,0.6666666666666666,1843.0
900,0.25,1536.0
1000,,
1100,,1996.0
1200,1.0,1996.0
1300,0.75,1996.0
1400,1.0,1843.0
1500,0.9333333333333333,1996.0
1600,,
1700,,1996.0
1800,,
1900,,1996.0
2000,0.9230769230769231,1996.0
2100,,
2200,,1996.0
2300,0.9411764705882353,1996.0
2400,0.6666666666666666,1747.0
2500,0.3076923076923077,1996.0
2600,0.2222222222222222,1996.0
2700,,
2800,,1996.0
2900,0.6428571428571429,1996.0
3000,0.45454545454545453,1996.0
3100,0.6153846153846154,1996.0
3200,,
3300,,1996.0
3400,0.15384615384615385,825.0
3500,0.09090909090909091,1996.0
3600,0.1111111111111111,825.0
3700,0.2727272727272727,979.0
3800,0.2222222222222222,1363.0
3900,0.1111111111111111,1996.0
4000,0.3333333333333333,1843.0
4100,0.1,1747.0
4200,,
4300,,825.0
4400,0.2222222222222222,1996.0
4500,0.18181818181818182,979.0
4600,0.3076923076923077,1132.0
4700,0.18181818181818182,1843.0
4800,0.15384615384615385,979.0
4900,,
5000,,1996.0
5100,0.42857142857142855,1996.0
5200,0.9166666666666666,979.0
5300,0.15384615384615385,1132.0
5400,,
5500,,
5600,,
5700,,
5800,,
5900,,
6000,,
6100,,
6200,,
6300,,
6400,,
6500,,
6600,,
6700,,
6800,,825.0
6900,0.06382978723404255,1996.0
7000,0.4166666666666667,1536.0
7100,0.36363636363636365,1996.0
7200,,
7300,,825.0
7400,0.38461538461538464,1996.0
7500,0.10344827586206896,1766.0
7600,0.043478260869565216,1996.0
7700,,
7800,,825.0
7900,0.26666666666666666,1996.0
8000,0.18181818181818182,1996.0
