time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,1.0,1996.0
200,0.8181818181818182,1996.0
300,,
400,,1996.0
500,0.6666666666666666,1996.0
600,,
700,,1747.0
800,0.16666666666666666,1536.0
900,0.1111111111111111,1843.0
1000,0.2,1996.0
1100,0.8461538461538461,1996.0
1200,1.0,1996.0
1300,,
1400,,1996.0
1500,1.0,1996.0
1600,,
1700,,1996.0
1800,1.0,1996.0
1900,1.0,1996.0
2000,,
2100,,1996.0
2200,1.0,1996.0
2300,,
2400,,1996.0
2500,0.2727272727272727,1996.0
2600,0.2222222222222222,1996.0
2700,,
2800,,1996.0
2900,0.6923076923076923,1996.0
3000,0.6666666666666666,1996.0
3100,0.5333333333333333,1363.0
3200,,
3300,,1996.0
3400,0.16666666666666666,1996.0
3500,0.15384615384615385,1747.0
3600,,
3700,,1996.0
3800,0.11764705882352941,1996.0
3900,0.25,1996.0
4000,0.2222222222222222,825.0
4100,0.45454545454545453,1996.0
4200,0.23076923076923078,1363.0
4300,,
4400,,1996.0
4500,0.2,1363.0
4600,0.18181818181818182,1536.0
4700,0.08333333333333333,1996.0
4800,0.08333333333333333,1363.0
4900,0.36363636363636365,1996.0
5000,,
5100,,1996.0
5200,0.65625,1996.0
5300,,
5400,,825.0
5500,0.0,979.0
5600,0.2857142857142857,1363.0
5700,0.18181818181818182,1996.0
5800,0.3,1996.0
5900,0.1,979.0
6000,0.36363636363636365,1843.0
6100,0.1,1843.0
6200,,
6300,,1996.0
6400,0.0,1996.0
6500,0.14285714285714285,1843.0
6600,0.18181818181818182,1747.0
6700,,
6800,,825.0
6900,0.058823529411764705,1996.0
7000,0.2727272727272727,1363.0
7100,0.5714285714285714,1536.0
7200,,
7300,,1536.0
7400,0.1,1996.0
7500,0.4444444444444444,825.0
7600,0.1,1536.0
7700,0.2222222222222222,1996.0
7800,0.1111111111111111,1996.0
7900,0.0,1996.0
8000,0.1,1996.0
