,time,VSZ,RSS
0,20:14:44:849178,,
1,20:14:44:962366,0.0002603668349117072,0.0
2,20:14:45:104985,0.0,0.0
3,20:14:45:281884,0.004287094184354467,-0.03285870755750275
4,20:14:45:423133,0.021909184307578045,-0.0016502184112603402
5,20:14:45:512488,0.0,0.0
6,20:14:45:646116,-0.009534082818177136,-0.0016529461334024997
7,20:14:45:775303,0.0,0.0
8,20:14:45:910992,-0.00012957883792463765,0.00025971496282828355
9,20:14:46:064558,0.0,0.0
10,20:14:46:214283,0.0,0.0
11,20:14:46:351735,0.0,0.0
12,20:14:46:488022,0.0,0.0
13,20:14:46:621428,0.0,0.0
14,20:14:46:768779,0.0,-0.023725292914868024
15,20:14:46:904799,-0.001678571979573218,-0.006815159574468099
16,20:14:47:030441,0.0,0.0
17,20:14:47:171368,0.0,0.0
18,20:14:47:317903,0.0,0.0
19,20:14:47:463800,0.0,0.0
20,20:14:47:615938,0.0,0.0
21,20:14:47:768356,0.0,0.0
22,20:14:47:917960,0.0,0.0
23,20:14:48:059171,0.0,0.0
24,20:14:48:201997,0.0,0.0
25,20:14:48:358595,0.0,0.0
26,20:14:48:504074,0.0,0.0
27,20:14:48:653804,0.0,0.0
28,20:14:48:793947,0.0,0.0
29,20:14:48:942287,0.0,0.0
30,20:14:49:092438,0.0,0.0
31,20:14:49:230825,-0.002277918409104296,0.008535564853556554
32,20:14:49:376145,0.0,0.0
33,20:14:49:518434,0.0,0.0
34,20:14:49:663576,0.0,0.0
35,20:14:49:819115,0.0,0.0
36,20:14:49:968977,0.0,0.0
37,20:14:50:106894,0.0,0.0
38,20:14:50:250972,0.0,0.0
39,20:14:50:385401,-0.0038010681404195834,-0.0066047129107201785
40,20:14:50:535935,0.0,0.0
41,20:14:50:673332,0.0,0.0
42,20:14:50:807909,0.0,0.0
43,20:14:50:953349,0.0,0.0
44,20:14:51:103474,0.0,0.0
45,20:14:51:250772,0.0,0.0
46,20:14:51:396301,0.0,0.0
47,20:14:51:540683,0.0,0.0
48,20:14:51:692335,0.0,0.0
49,20:14:51:837488,0.0,0.0
50,20:14:51:980995,0.0,0.0
51,20:14:52:135374,0.0,0.0
52,20:14:52:286921,0.0,0.0
53,20:14:52:422021,0.0,0.0
54,20:14:52:564986,0.0,0.0
55,20:14:52:713727,0.0,0.0
56,20:14:52:857636,0.0,0.0
57,20:14:52:993419,0.0,0.0
58,20:14:53:140250,0.0,0.0
59,20:14:53:284333,0.0,0.0
60,20:14:53:426341,0.0,0.0
61,20:14:53:568138,0.0,0.0
62,20:14:53:706894,0.0,0.0
63,20:14:53:851432,0.0,0.0
64,20:14:53:993774,0.0,0.0
65,20:14:54:146743,0.0,0.0
66,20:14:54:280994,0.0,0.0
67,20:14:54:419455,0.0,0.0
68,20:14:54:555425,0.0,0.0
69,20:14:54:701798,0.0,0.0
