,time,VSZ,RSS
0,20:17:31:185689,,
1,20:17:31:343785,0.00024236124088949929,0.0021107166842559977
2,20:17:31:502183,0.0,0.0
3,20:17:31:681501,0.0,0.0
4,20:17:31:834099,0.020295025208219686,0.012414233285463538
5,20:17:31:970713,0.0,0.0
6,20:17:32:090223,-0.006486427715100773,-0.00649350649350644
7,20:17:32:226536,0.0,0.0
8,20:17:32:354128,-2.8799189014661053e-06,0.0009518370454977276
9,20:17:32:484373,0.0,0.0
10,20:17:32:634383,0.0,0.0
11,20:17:32:793476,0.0,0.0
12,20:17:32:950437,0.0,0.0
13,20:17:33:091124,0.0,0.0
14,20:17:33:230099,0.0,-0.022441993153290207
15,20:17:33:376396,-0.0015666803943196195,-0.00586900129701684
16,20:17:33:523476,0.0,0.0
17,20:17:33:676725,0.0,0.0
18,20:17:33:819519,0.0,0.0
19,20:17:33:963474,0.0,0.0
20,20:17:34:114093,0.0,0.0
21,20:17:34:261980,0.0,0.0
22,20:17:34:413890,0.0,0.0
23,20:17:34:555252,0.0,0.0
24,20:17:34:706148,0.0,0.0
25,20:17:34:849483,0.0,0.0
26,20:17:34:996210,0.0,0.0
27,20:17:35:148962,0.0,0.0
28,20:17:35:281548,0.0,0.0
29,20:17:35:433357,0.0,0.0
30,20:17:35:578946,-0.0024690859478434524,0.0055122476271241005
31,20:17:35:735356,0.0,0.0
32,20:17:35:883361,0.0,0.0
33,20:17:36:039727,0.0,0.0
34,20:17:36:196583,0.0,0.0
35,20:17:36:345058,0.0,0.0
36,20:17:36:495537,0.0,0.0
37,20:17:36:645627,0.0,0.0
38,20:17:36:787080,0.0,0.0
39,20:17:36:930761,0.0,0.0
40,20:17:37:083140,0.0,0.0
41,20:17:37:236283,0.0,0.0
42,20:17:37:379167,0.0,0.0
43,20:17:37:528990,0.0,0.0
44,20:17:37:670624,0.0,0.0
45,20:17:37:819380,0.0,0.0
46,20:17:37:963418,0.0,0.0
47,20:17:38:110667,0.0,0.0
48,20:17:38:264827,0.0,0.0
49,20:17:38:399022,0.0,0.0
50,20:17:38:549738,0.0,0.0
51,20:17:38:692279,0.0,0.0
52,20:17:38:831917,0.0,0.0
53,20:17:38:987042,0.0,0.0
54,20:17:39:141390,0.0,0.0
55,20:17:39:306697,0.0,0.0
56,20:17:39:458281,0.0,0.0
57,20:17:39:613190,0.0,0.0
58,20:17:39:762307,0.0,0.0
59,20:17:39:919989,0.0,0.0
60,20:17:40:075287,0.0,0.0
61,20:17:40:222635,0.0,0.0
62,20:17:40:361148,0.0,0.0
63,20:17:40:518327,0.0,0.0
64,20:17:40:661296,0.0,0.0
65,20:17:40:819570,0.0,0.0
66,20:17:40:955180,0.0,0.0
