,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.4355,fc
1,100,0.9289340101522843,0.9,,1.0,0.9285714285714286,,0.9285714285714286,1.0,0.8571428571428571,,fc
2,200,0.816793893129771,,,0.9090909090909091,0.625,,0.9,1.0,0.9285714285714286,,fc
3,300,0.8986486486486487,,0.6,,0.8571428571428571,,0.9230769230769231,1.0,,1.38105,fc
4,400,0.9516129032258065,0.7857142857142857,0.8666666666666667,,,,0.7272727272727273,1.0,,,fc
5,500,0.8,0.6923076923076923,0.75,0.8571428571428571,,0.9230769230769231,,,0.9166666666666666,1.38105,fc
6,600,0.7483870967741936,,,0.8,0.6363636363636364,,,,,,fc
7,700,0.4336283185840708,,,,0.875,,0.6,0.2631578947368421,,,fc
8,800,0.7058823529411765,0.5263157894736842,0.55,,0.7777777777777778,0.5263157894736842,0.75,0.4166666666666667,0.45454545454545453,0.8217000000000001,fc
9,900,0.7125,,0.8181818181818182,0.9230769230769231,0.8,0.9,0.9090909090909091,0.3333333333333333,0.36363636363636365,,fc
10,1000,0.6839080459770115,,0.8888888888888888,0.8,,0.6363636363636364,0.75,0.3,0.2222222222222222,,fc
11,1100,0.627906976744186,0.9166666666666666,,0.8333333333333334,,,,0.09090909090909091,0.0,0.8217000000000001,fc
12,1200,0.5642857142857143,0.78125,,0.8333333333333334,0.5454545454545454,,,,0.16666666666666666,,fc
13,1300,0.6344827586206897,,0.6666666666666666,,0.8181818181818182,0.5833333333333334,0.8333333333333334,,0.0,,fc
14,1400,0.5771812080536913,,0.7272727272727273,,0.8333333333333334,0.7777777777777778,0.7272727272727273,0.0,0.23076923076923078,0.5039899999999999,fc
15,1500,0.6047904191616766,0.8333333333333334,0.7272727272727273,0.45454545454545453,0.9,0.6153846153846154,0.8181818181818182,0.23076923076923078,0.0,,fc
16,1600,0.6204379562043796,0.7777777777777778,0.8,0.6153846153846154,,,,,,0.5039899999999999,fc
17,1700,0.6363636363636364,,,,,,,,,,fc
