time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,
100,29.0,3.0,22.0,3.0,0.0,1.0,0.0,0.0,
200,56.0,1.5,29.0,15.0,0.0,2.5,1.0,0.0,
300,39.0,0.5,22.0,18.0,0.0,2.5,0.0,0.0,
400,25.0,0.0,21.0,20.0,0.0,1.0,1.0,0.0,
500,39.0,0.0,27.0,22.0,0.0,1.5,0.0,0.0,
600,28.0,0.0,24.0,16.0,0.0,1.5,0.0,0.0,
700,26.5,0.0,25.5,32.5,0.0,1.5,0.5,0.0,
800,27.5,0.0,25.5,31.0,0.0,2.0,0.5,0.0,
900,26.0,0.0,19.0,24.5,0.0,1.5,0.0,0.0,
1000,32.0,0.0,23.0,9.0,0.0,2.0,1.0,0.0,
1100,28.0,1.0,21.0,8.0,0.0,1.0,0.0,0.0,
1200,21.0,0.0,17.0,13.0,0.0,2.0,0.0,0.0,
1300,40.0,2.0,22.0,36.0,0.0,2.0,0.0,0.0,
1400,52.5,1.0,43.5,12.5,0.0,4.0,1.0,0.0,
1500,51.0,0.0,34.0,13.5,0.0,3.0,0.5,0.0,
1600,22.5,0.0,26.5,18.0,0.0,2.0,0.5,0.0,
1700,23.0,0.0,25.5,20.0,0.0,1.5,0.5,0.0,
1800,23.0,0.0,22.5,15.0,0.0,1.5,0.5,0.0,
1900,21.5,0.0,26.0,30.0,0.0,1.5,0.5,0.0,
2000,27.0,0.5,33.0,41.5,0.0,2.0,0.5,0.0,
2100,21.5,0.5,22.0,31.5,0.0,1.5,0.0,0.0,
2200,13.0,0.0,18.0,25.0,0.0,1.0,1.0,0.0,
2300,17.0,0.0,21.0,75.0,0.0,2.0,0.0,0.0,
2400,23.5,0.0,19.0,24.0,0.0,1.0,0.5,0.0,
2500,25.5,0.0,24.0,30.5,0.0,1.5,0.5,0.0,
2600,21.5,0.0,23.5,25.5,0.0,1.0,0.0,0.0,
2700,23.0,0.0,25.0,30.0,0.0,2.0,0.5,0.0,
2800,24.5,0.0,21.5,30.0,0.0,1.5,0.5,0.0,
2900,21.0,1.0,18.0,26.0,0.0,1.0,0.0,0.0,
3000,24.0,1.0,25.0,34.0,0.0,1.5,0.0,0.0,
3100,24.0,0.0,22.0,30.0,0.0,1.5,1.0,0.0,
3200,21.5,0.0,24.0,28.0,0.0,1.0,0.0,0.0,
3300,20.5,0.0,18.0,27.0,0.0,1.0,0.0,0.0,
3400,14.0,0.0,19.0,60.0,0.0,1.0,1.0,0.0,
3500,24.5,0.0,20.0,31.0,0.0,1.5,0.0,0.0,
3600,29.0,0.0,26.0,41.5,0.0,2.0,0.0,0.0,
3700,15.5,0.0,16.0,23.5,0.0,0.5,1.0,0.0,
3800,18.5,0.0,27.0,28.5,0.0,1.5,0.0,0.0,
3900,25.5,0.0,25.0,31.5,1.0,1.5,0.0,0.0,
4000,19.0,0.0,25.0,24.5,0.0,1.5,0.0,0.0,
4100,26.5,0.0,27.5,30.0,0.0,2.0,1.0,0.0,
4200,22.5,0.0,22.5,28.5,0.0,1.0,0.0,0.0,
4300,15.0,0.0,22.0,31.0,0.0,1.5,0.0,0.0,
4400,13.0,0.0,11.0,13.0,0.0,1.0,0.0,0.0,
4500,22.0,0.0,31.0,80.5,0.0,1.5,1.0,0.0,
4600,18.0,0.0,18.0,24.5,0.0,1.5,0.0,0.0,
4700,17.0,0.0,23.0,31.5,0.0,1.0,0.5,0.0,
4800,22.5,0.0,28.5,31.5,0.0,1.5,0.5,0.0,
4900,24.5,0.0,27.5,33.5,0.0,1.5,0.0,0.0,
5000,26.0,0.0,26.0,21.5,0.0,2.0,0.0,0.0,
5100,38.33333333325572,0.0,26.333333333255723,24.66666666418314,0.0,1.3333333333430346,1.0,0.0,
5200,29.166666666744277,0.0,29.166666666744277,32.83333333581686,0.0,2.1666666666569654,0.0,0.0,
5300,16.5,0.0,26.5,23.5,0.0,1.5,0.0,0.0,
5400,18.5,0.0,21.0,28.0,0.0,0.5,0.5,0.0,
5500,22.5,0.0,24.0,28.0,0.0,2.0,0.5,0.0,
5600,23.0,0.0,27.0,32.0,0.0,1.5,0.0,0.0,
5700,26.5,0.0,22.5,32.0,0.0,1.5,0.5,0.0,
5800,23.5,0.0,22.5,38.0,0.0,1.5,0.5,0.0,
5900,22.5,0.0,22.0,25.0,0.0,0.5,0.0,0.0,
6000,24.5,0.0,22.0,26.0,0.0,1.5,1.0,0.0,
6100,18.5,0.0,26.5,24.0,0.0,1.5,0.0,0.0,
6200,27.5,0.0,31.0,37.0,0.0,2.0,0.0,0.0,
6300,21.5,0.0,22.5,29.0,0.0,1.0,0.5,0.0,
6400,18.5,0.0,19.0,22.0,0.0,1.5,0.5,0.0,
6500,20.0,0.0,24.0,60.0,0.0,2.0,0.0,0.0,
6600,11.0,0.0,17.0,18.0,0.0,1.0,0.0,0.0,
6700,23.0,0.0,24.0,29.5,0.0,0.5,1.0,0.0,
6800,25.0,0.0,32.0,36.5,0.0,2.0,0.0,0.0,
6900,24.0,0.0,26.0,28.0,0.0,1.5,0.0,0.0,
7000,21.0,0.0,20.5,24.0,0.0,1.5,1.0,0.0,
7100,26.5,0.0,29.5,34.5,0.0,1.0,0.0,0.0,
7200,23.0,0.0,24.5,31.0,0.0,2.0,0.5,0.0,
7300,15.5,0.0,21.5,25.5,0.0,1.5,0.5,0.0,
7400,17.0,0.0,25.0,30.5,0.0,0.5,0.5,0.0,
7500,30.0,0.0,27.5,36.5,0.0,2.0,0.5,0.0,
7600,30.0,0.0,27.5,33.0,0.0,2.0,0.0,0.0,
7700,19.0,0.0,20.0,26.0,0.0,0.5,1.0,0.0,
7800,18.0,0.0,23.5,31.5,0.0,1.5,0.0,0.0,
7900,22.5,0.0,27.5,27.5,0.0,2.0,0.0,0.0,
8000,16.5,0.0,18.0,22.0,0.0,0.5,0.0,0.0,
