time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1996.0
100,7.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1996.0
200,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0
300,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0
400,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0
500,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0
600,,,,,,,,,
700,,,,,,,,,
800,,,,,,,,,
900,,,,,,,,,
1000,,,,,,,,,1996.0
1100,6.0,1.0,4.0,35.0,0.0,0.0,0.0,0.0,1996.0
1200,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1996.0
1300,,,,,,,,,
1400,,,,,,,,,1996.0
1500,7.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1996.0
1600,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1996.0
1700,4.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1132.0
1800,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1747.0
1900,,,,,,,,,
2000,,,,,,,,,1996.0
2100,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1996.0
2200,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1747.0
2300,,,,,,,,,
2400,,,,,,,,,825.0
2500,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,1843.0
2600,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1747.0
2700,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,1536.0
2800,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1996.0
2900,,,,,,,,,
3000,,,,,,,,,825.0
3100,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1996.0
3200,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1996.0
3300,,,,,,,,,
3400,,,,,,,,,1747.0
3500,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1363.0
3600,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1536.0
3700,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1996.0
3800,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
3900,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,825.0
4000,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1536.0
4100,,,,,,,,,
4200,,,,,,,,,1843.0
4300,,,,,,,,,
4400,,,,,,,,,1996.0
4500,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1996.0
4600,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
4700,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,1996.0
4800,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1996.0
4900,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1747.0
5000,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1996.0
5100,,,,,,,,,
5200,,,,,,,,,1996.0
5300,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1747.0
5400,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1996.0
5500,1.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,1996.0
5600,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1536.0
5700,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1747.0
5800,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1996.0
5900,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,825.0
6000,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1747.0
6100,,,,,,,,,
6200,,,,,,,,,1996.0
6300,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1536.0
6400,3.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1363.0
6500,,,,,,,,,
6600,,,,,,,,,825.0
6700,2.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1996.0
6800,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
6900,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1363.0
7000,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,979.0
7100,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1747.0
7200,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1996.0
7300,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1363.0
7400,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1536.0
7500,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
7600,,,,,,,,,
7700,,,,,,,,,825.0
7800,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1843.0
7900,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1747.0
8000,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1747.0
