time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,0.9411764705882353,1996.0
200,1.0,1996.0
300,1.0,1996.0
400,,
500,,1996.0
600,1.0,1996.0
700,0.5555555555555556,1996.0
800,,
900,,1747.0
1000,0.5384615384615384,1996.0
1100,0.375,1747.0
1200,0.3333333333333333,1996.0
1300,0.2,1996.0
1400,0.125,1536.0
1500,0.18181818181818182,1996.0
1600,0.0,1996.0
1700,,
1800,,
1900,,1996.0
2000,0.13636363636363635,1536.0
2100,0.08333333333333333,825.0
2200,0.1111111111111111,1996.0
2300,0.2,1996.0
2400,0.15384615384615385,825.0
2500,,
2600,,1679.5
2700,,
2800,,825.0
2900,0.15789473684210525,1132.0
3000,0.1111111111111111,1996.0
3100,,
3200,,1996.0
3300,0.14285714285714285,1996.0
3400,0.1111111111111111,1996.0
3500,0.18181818181818182,1996.0
3600,0.18181818181818182,1363.0
3700,,
3800,,1996.0
3900,,
4000,,825.0
4100,0.14285714285714285,1536.0
4200,0.23076923076923078,1996.0
4300,0.1,1132.0
4400,0.4,1996.0
4500,0.2222222222222222,825.0
4600,0.1111111111111111,1747.0
4700,0.18181818181818182,1747.0
4800,0.18181818181818182,1843.0
4900,0.1,1132.0
5000,,
5100,,1363.0
5200,0.3076923076923077,1996.0
5300,0.1,1536.0
5400,0.09090909090909091,1996.0
5500,0.15384615384615385,1996.0
5600,0.0,1363.0
5700,0.16666666666666666,1996.0
5800,,
5900,,1363.0
6000,0.07692307692307693,1996.0
6100,0.18181818181818182,1996.0
6200,0.08333333333333333,1747.0
6300,0.18181818181818182,1996.0
6400,0.0,1996.0
6500,0.1,979.0
6600,0.2,1996.0
6700,,
6800,,1363.0
6900,0.4166666666666667,1843.0
7000,,
7100,,825.0
7200,0.15789473684210525,1996.0
7300,0.18181818181818182,825.0
7400,0.0,825.0
7500,0.2,1363.0
7600,0.0,1996.0
7700,0.1111111111111111,1536.0
7800,,
7900,,1996.0
8000,0.07692307692307693,1996.0
