time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1708.0
100,7.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,1708.0
200,,,,,,,,,
300,,,,,,,,,1708.0
400,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
500,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
600,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
700,,,,,,,,,
800,,,,,,,,,1708.0
900,10.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1708.0
1000,,,,,,,,,
1100,,,,,,,,,
1200,,,,,,,,,1708.0
1300,,,,,,,,,
1400,,,,,,,,,1708.0
1500,,,,,,,,,
1600,,,,,,,,,
1700,,,,,,,,,
1800,,,,,,,,,
1900,,,,,,,,,1708.0
2000,,,,,,,,,
2100,,,,,,,,,
2200,,,,,,,,,1708.0
2300,,,,,,,,,
2400,,,,,,,,,
2500,,,,,,,,,1708.0
2600,11.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,1708.0
2700,,,,,,,,,
2800,,,,,,,,,1708.0
2900,6.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
3000,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1708.0
3100,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1708.0
3200,6.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1708.0
3300,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1708.0
3400,,,,,,,,,
3500,,,,,,,,,1708.0
3600,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
3700,4.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1708.0
3800,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
3900,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
4000,4.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1708.0
4100,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
4200,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
4300,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1708.0
4400,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1708.0
4500,,,,,,,,,
4600,,,,,,,,,1708.0
4700,6.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
4800,6.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1708.0
4900,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1708.0
5000,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1708.0
5100,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
5200,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
5300,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
5400,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
5500,7.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1708.0
5600,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
5700,,,,,,,,,
5800,,,,,,,,,
5900,,,,,,,,,
6000,,,,,,,,,
6100,,,,,,,,,
6200,,,,,,,,,
6300,,,,,,,,,1708.0
6400,6.0,0.0,4.0,59.0,0.0,0.0,0.0,0.0,1708.0
6500,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
6600,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1708.0
6700,,,,,,,,,
6800,,,,,,,,,1708.0
6900,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1708.0
7000,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1708.0
7100,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
7200,,,,,,,,,
7300,,,,,,,,,1708.0
7400,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1708.0
7500,4.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1708.0
7600,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1708.0
7700,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
7800,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
7900,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
8000,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1209.0
