time,w
13:23:59:682169,2.22914
13:23:59:942905,2.22914
13:24:00:229149,2.22914
13:24:00:502543,2.22914
13:24:00:783968,2.22914
13:24:01:038385,2.22914
13:24:01:308443,2.22914
13:24:01:579220,2.22914
13:24:01:871203,2.22914
13:24:02:110632,2.22914
13:24:02:386003,2.22914
13:24:02:661175,2.22914
13:24:02:986938,2.22914
13:24:03:193331,2.22914
13:24:03:467981,2.22914
13:24:03:771876,2.22914
13:24:04:035084,2.22914
13:24:04:301980,2.22914
13:24:04:553149,2.22914
13:24:04:828073,2.22914
13:24:05:150407,2.22914
13:24:05:370422,2.22914
13:24:05:629086,2.22914
13:24:05:922007,2.22914
13:24:06:231048,2.22423
13:24:06:450641,2.22423
13:24:06:718079,2.22914
13:24:07:004672,2.22914
13:24:07:259417,2.22423
13:24:07:528472,2.22423
