time,w
02:21:31:898529,1.3315500000000002
02:21:32:161758,1.3315500000000002
02:21:32:437807,1.30448
02:21:32:697077,1.30448
02:21:32:996375,1.0934
02:21:33:241645,1.0934
02:21:33:512774,1.4355
02:21:33:792313,1.4355
02:21:34:112036,1.05364
02:21:34:335619,1.05364
02:21:34:597180,0.6673200000000001
02:21:34:870294,0.6673200000000001
02:21:35:143641,0.5838300000000001
02:21:35:413494,0.5838300000000001
02:21:35:692794,0.71214
02:21:35:954042,0.71214
02:21:36:225910,0.5838300000000001
02:21:36:503798,0.5838300000000001
02:21:36:774069,0.56886
02:21:37:045409,0.56886
02:21:37:307831,0.63373
02:21:37:588076,0.63373
02:21:37:858884,0.50399
02:21:38:142576,0.50399
02:21:38:400909,0.51397
02:21:38:666213,0.51397
02:21:38:935179,0.52395
02:21:39:241940,0.52395
02:21:39:487463,0.48902000000000007
02:21:39:755363,0.48902000000000007
