time,w
13:22:03:547782,2.21064
13:22:03:816739,2.21064
13:22:04:087068,2.2246
13:22:04:349895,2.2246
13:22:04:694483,2.2197
13:22:04:900785,2.2197
13:22:05:167562,2.2246
13:22:05:432360,2.2246
13:22:05:756591,2.2246
13:22:05:977208,2.2246
13:22:06:241995,2.2246
13:22:06:540711,2.2246
13:22:06:845392,2.2246
13:22:07:060237,2.2246
13:22:07:338755,2.22914
13:22:07:605327,2.22914
13:22:07:947092,2.22423
13:22:08:139391,2.22423
13:22:08:457771,2.22914
13:22:08:690627,2.22914
13:22:08:959115,2.22423
13:22:09:236078,2.22423
13:22:09:505744,2.2246
13:22:09:800642,2.2246
13:22:10:043922,2.22423
13:22:10:318212,2.22423
13:22:10:577916,2.2246
13:22:10:872947,2.2246
13:22:11:126238,2.22914
13:22:11:399196,2.22914
13:22:11:676957,2.22423
