time,w
13:23:11:355966,2.22006
13:23:11:626517,2.22006
13:23:11:913770,2.2246
13:23:12:170091,2.2246
13:23:12:455266,2.2246
13:23:12:713057,2.2246
13:23:13:000497,2.22914
13:23:13:240167,2.22914
13:23:13:514563,2.22914
13:23:13:797967,2.22914
13:23:14:096772,2.22914
13:23:14:332070,2.22914
13:23:14:603291,2.2246
13:23:14:873815,2.2246
13:23:15:198569,2.22914
13:23:15:410647,2.22914
13:23:15:692077,2.22914
13:23:15:958948,2.22914
13:23:16:284416,2.22423
13:23:16:494926,2.22423
13:23:16:771355,2.22914
13:23:17:047435,2.22914
13:23:17:322212,2.22914
13:23:17:591754,2.22914
13:23:17:848395,2.22914
13:23:18:172448,2.22914
13:23:18:394912,2.22914
13:23:18:663109,2.22914
13:23:18:946954,2.2246
13:23:19:226679,2.2246
13:23:19:493381,2.22914
