time,w
13:24:47:642189,2.2246
13:24:47:904468,2.2246
13:24:48:209789,2.2246
13:24:48:548353,2.22914
13:24:48:887185,2.22914
13:24:49:106548,2.22914
13:24:49:388128,2.22914
13:24:49:655611,2.22914
13:24:49:953069,2.22914
13:24:50:204037,2.22914
13:24:50:462602,2.22914
13:24:50:756562,2.22914
13:24:51:019437,2.22914
13:24:51:283679,2.22914
13:24:51:550829,2.22423
13:24:51:852984,2.22423
13:24:52:085355,2.22914
13:24:52:367389,2.22914
13:24:52:642067,2.22423
13:24:52:971307,2.22423
13:24:53:181715,2.22914
13:24:53:447239,2.22914
13:24:53:726373,2.22423
13:24:54:040297,2.22423
13:24:54:252588,2.22914
13:24:54:525514,2.22914
13:24:54:803139,2.22914
13:24:55:105443,2.22914
13:24:55:351533,2.22914
13:24:55:611623,2.22914
