time,w
13:21:44:494471,2.22914
13:21:44:804447,2.22423
13:21:45:029540,2.22423
13:21:45:300253,2.22914
13:21:45:567825,2.22914
13:21:45:898252,2.2197
13:21:46:105669,2.2197
13:21:46:391449,2.22423
13:21:46:685067,2.22423
13:21:46:996669,2.2246
13:21:47:200247,2.2246
13:21:47:461885,2.2246
13:21:47:761875,2.2246
13:21:48:001184,2.2246
13:21:48:282105,2.2246
13:21:48:542118,2.22914
13:21:48:827497,2.22914
13:21:49:091138,2.22423
13:21:49:357204,2.22423
13:21:49:643033,2.2197
13:21:49:943390,2.2197
13:21:50:180558,2.22914
13:21:50:443796,2.22914
13:21:50:719199,2.2246
13:21:51:042109,2.2246
13:21:51:252655,2.22914
13:21:51:521307,2.22914
13:21:51:835241,2.2197
13:21:52:142512,2.2197
13:21:52:351668,2.22914
