time,w
13:18:40:591735,2.2246
13:18:40:866273,2.2246
13:18:41:136671,2.2246
13:18:41:409146,2.21517
13:18:41:674290,2.21517
13:18:41:941542,2.2246
13:18:42:217736,2.2246
13:18:42:500200,2.2246
13:18:42:746312,2.2246
13:18:43:027707,2.2197
13:18:43:300029,2.2197
13:18:43:596347,2.2197
13:18:43:843367,2.2197
13:18:44:105395,2.2197
13:18:44:392275,2.2197
13:18:44:724410,2.2246
13:18:44:942230,2.2246
13:18:45:196917,2.2197
13:18:45:472720,2.2197
13:18:45:767624,2.2246
13:18:46:008505,2.2246
13:18:46:277018,2.2197
13:18:46:573308,2.2197
13:18:46:873532,2.2246
13:18:47:091730,2.2246
13:18:47:359811,2.2197
13:18:47:670071,2.2197
13:18:47:908418,2.2246
13:18:48:173415,2.2246
13:18:48:452733,2.2197
