time,w
13:19:47:988665,2.22006
13:19:48:303213,2.22006
13:19:48:525404,2.2197
13:19:48:792087,2.2197
13:19:49:070947,2.2197
13:19:49:389726,2.2197
13:19:49:609600,2.2246
13:19:49:883426,2.2246
13:19:50:156678,2.2197
13:19:50:482712,2.2197
13:19:50:685848,2.2246
13:19:50:968537,2.2246
13:19:51:240197,2.2197
13:19:51:498944,2.2197
13:19:51:768386,2.2197
13:19:52:049715,2.2197
13:19:52:352146,2.2197
13:19:52:589847,2.2197
13:19:52:853384,2.2246
13:19:53:128552,2.2246
13:19:53:440873,2.2197
13:19:53:667692,2.2197
13:19:53:948538,2.2246
13:19:54:212437,2.2246
13:19:54:530127,2.2197
13:19:54:751101,2.2197
13:19:55:016619,2.2197
13:19:55:344764,2.2197
13:19:55:616698,2.2197
13:19:55:834929,2.2197
13:19:56:112972,2.2197
