time,w
13:19:38:521537,2.2246
13:19:38:815674,2.21552
13:19:39:110858,2.21552
13:19:39:341969,2.2197
13:19:39:601503,2.2197
13:19:39:862394,2.2246
13:19:40:183955,2.2246
13:19:40:413403,2.2246
13:19:40:682970,2.2246
13:19:40:950101,2.2197
13:19:41:271700,2.2197
13:19:41:488871,2.2197
13:19:41:753493,2.2197
13:19:42:069321,2.2246
13:19:42:303896,2.2246
13:19:42:572766,2.2246
13:19:42:851615,2.2246
13:19:43:153473,2.2246
13:19:43:393825,2.2246
13:19:43:663629,2.2246
13:19:43:933800,2.2246
13:19:44:265961,2.22423
13:19:44:467627,2.22423
13:19:44:740977,2.2197
13:19:45:014944,2.2197
13:19:45:350694,2.22914
13:19:45:563921,2.22914
13:19:45:833938,2.2197
13:19:46:103086,2.2197
13:19:46:433444,2.2197
