,time,VSZ,RSS
0,17:37:03:534163,,
1,17:37:03:739662,0.00020616734898237787,0.0
2,17:37:03:864032,0.004797087482599771,-0.0033959903482380094
3,17:37:03:954386,-0.0013693812741106814,0.011059632341951842
4,17:37:04:112220,0.003438818903099383,-0.0072727272727273196
5,17:37:04:198785,0.0014702480811001895,0.0012805622561720131
6,17:37:04:343885,0.013247318678984765,0.012818987567664086
7,17:37:04:508459,-0.0007755390782613336,-0.017942618858837744
8,17:37:04:670570,0.01129599815404303,0.00508342802463968
9,17:37:04:771886,0.0144108358699655,0.0035404022372962363
10,17:37:04:945214,0.01869440752479301,0.03557558329133448
11,17:37:05:100243,7.778117896184433e-05,0.0028341587701468107
12,17:37:05:192084,0.0,0.0
13,17:37:05:304552,0.0,0.0
14,17:37:05:398074,0.01193471906870558,0.004910077076791364
15,17:37:05:550486,0.0,0.0
16,17:37:05:720021,0.0027619241239444925,-0.00031248224532698377
17,17:37:05:872546,0.0,-0.00042624534682167425
18,17:37:06:018914,-0.012997705560060968,-0.0011371389583807456
19,17:37:06:159376,-4.008026072210846e-05,0.0028745446265938668
20,17:37:06:313602,-5.010233401714359e-06,-0.00017027556261883792
21,17:37:06:475796,0.0,0.0
22,17:37:06:638822,0.0,0.0
23,17:37:06:798270,0.0,0.0
24,17:37:06:944124,0.0,0.0
25,17:37:07:140104,-0.007144628627114069,-0.011552326076466723
26,17:37:07:312179,-0.007165763797249203,-0.007667126119917267
27,17:37:07:494455,0.007906193057493294,-0.002401828862459099
28,17:37:07:599170,-0.0031870902672718193,-0.009195335615246325
29,17:37:07:752956,4.047190238187781e-05,0.0013467224873378036
30,17:37:07:850148,-0.00023270402072073093,-0.0006139812297166758
31,17:37:08:016713,0.0004857562111015845,-0.0005265929436545358
32,17:37:08:183371,0.0,0.0
33,17:37:08:341438,0.0,0.0
34,17:37:08:476356,0.0,0.0
35,17:37:08:603718,0.0030749623215966526,-0.007903055848261342
36,17:37:08:691138,0.0002672259925176057,0.00445506579335575
37,17:37:08:839833,-9.829273087447188e-05,0.0012924071082391908
38,17:37:08:960856,0.001219957906411162,0.0008507143066678324
39,17:37:09:106982,0.0,0.0
40,17:37:09:251539,0.0,0.0
41,17:37:09:379358,0.0,0.0
42,17:37:09:527967,0.0,0.0
43,17:37:09:669664,-0.0028196032918867964,-0.0004396506243038445
44,17:37:09:807519,-0.007068939835748189,0.0
45,17:37:09:938417,-0.005695412396166777,0.0
46,17:37:10:078051,-0.004050539688384647,-0.033252206550743346
47,17:37:10:226790,0.0,0.0
48,17:37:10:345268,0.0,0.0
49,17:37:10:476176,0.0,0.0
50,17:37:10:607682,0.0,0.0
51,17:37:10:750290,-0.0027832338404262247,0.0
52,17:37:10:892561,-0.0005715889400115248,0.0
53,17:37:11:034891,0.0,0.0
54,17:37:11:178361,0.0,-6.066304710483639e-05
55,17:37:11:313807,0.0,0.0
56,17:37:11:456122,-0.004263606831045208,-0.00012133345466680545
57,17:37:11:606416,0.0,0.0
58,17:37:11:736875,0.0,0.0
59,17:37:11:878421,0.0,0.0
60,17:37:12:045126,0.0,0.0
61,17:37:12:133883,0.0,-0.0027303340108606466
62,17:37:12:272525,0.0,0.0
63,17:37:12:408508,0.0,0.0
64,17:37:12:548360,0.0,0.0
65,17:37:12:681135,0.0,0.0
66,17:37:12:820284,0.0,0.0
67,17:37:12:946521,-0.003347873556973302,0.00027378091442820107
68,17:37:13:068159,-0.011294844504439072,0.0012164710175779359
69,17:37:13:162345,0.0051487519330792875,0.001913613996719521
70,17:37:13:294669,0.0012956142413080851,0.0013642564802183177
