,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.4326,apple
1,100,0.9647058823529412,1.0,1.0,,,,1.0,,,,apple
2,200,0.9736842105263158,,,,,,0.9285714285714286,,,,apple
3,300,0.9885057471264368,,,,,1.0,,1.0,,1.4326,apple
4,400,0.9719626168224299,,,,,,,,,,apple
5,500,0.8875,,,1.0,1.0,,0.8,,1.0,,apple
6,600,0.9124087591240876,0.9230769230769231,0.9,0.8181818181818182,0.9,0.9090909090909091,0.7692307692307693,1.0,1.0,1.4326,apple
7,700,0.9016393442622951,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.9230769230769231,0.875,1.0,0.8888888888888888,,apple
8,800,0.9050279329608939,0.8333333333333334,0.9375,,0.8571428571428571,0.8333333333333334,,0.8666666666666667,1.0,1.4326,apple
9,900,0.8235294117647058,0.9166666666666666,,,,0.6666666666666666,,,1.0,,apple
10,1000,0.8409090909090909,,,0.8571428571428571,,0.8888888888888888,0.8571428571428571,,,,apple
11,1100,0.8325123152709359,,0.8333333333333334,,0.7857142857142857,,,0.8181818181818182,,1.4326,apple
12,1200,0.893491124260355,,,,,,,,,,apple
13,1300,,,,,,0.9375,,,,,apple
14,1400,,,0.9230769230769231,,0.85,,,0.9473684210526315,,1.2573,apple
15,1500,0.8454106280193237,,0.75,0.6666666666666666,,,0.7777777777777778,0.9230769230769231,1.0,,apple
16,1600,0.8255813953488372,0.7333333333333333,,0.9166666666666666,,0.6363636363636364,0.7692307692307693,0.6,1.0,1.2573,apple
17,1700,0.8064516129032258,0.75,,0.8181818181818182,0.8333333333333334,0.9230769230769231,,,0.9090909090909091,,apple
18,1800,0.7125,1.0,0.75,0.8,0.7333333333333333,0.6153846153846154,,,,,apple
19,1900,0.6666666666666666,0.75,0.8461538461538461,0.75,0.7272727272727273,0.7777777777777778,0.7272727272727273,0.3,,0.55888,apple
20,2000,0.6441717791411042,0.8,0.6,0.8181818181818182,,0.7,0.8,0.35714285714285715,0.2,,apple
21,2100,0.6275862068965518,0.8333333333333334,0.8,0.7272727272727273,,0.6363636363636364,0.8571428571428571,0.23076923076923078,0.25,,apple
22,2200,0.6176470588235294,,0.8,,0.75,0.8571428571428571,0.5714285714285714,,0.2,0.55888,apple
23,2300,0.6130952380952381,,0.6666666666666666,,0.7692307692307693,,0.8181818181818182,,0.09090909090909091,,apple
24,2400,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7272727272727273,,0.8,0.18181818181818182,0.2,0.55776,apple
25,2500,0.643312101910828,0.8,0.8888888888888888,0.7692307692307693,0.8333333333333334,,0.8181818181818182,0.25,0.0,,apple
26,2600,0.6632124352331606,0.8333333333333334,,0.7,,,0.7692307692307693,0.18181818181818182,0.1111111111111111,,apple
27,2700,0.61875,0.9,,0.9,,0.5384615384615384,0.7272727272727273,0.2,0.1111111111111111,,apple
28,2800,0.6451612903225806,0.9,0.8461538461538461,0.75,0.6363636363636364,0.8,,0.1,0.25,0.55776,apple
29,2900,0.6616161616161617,0.7857142857142857,0.8461538461538461,0.7272727272727273,0.9,0.7692307692307693,,0.3,0.3,,apple
30,3000,0.6312056737588653,0.9090909090909091,0.6666666666666666,0.8461538461538461,0.7272727272727273,,0.8,0.3,0.2,0.55776,apple
31,3100,0.652542372881356,0.7777777777777778,,,0.8,,0.8181818181818182,0.2222222222222222,,,apple
32,3200,0.6484848484848484,0.8181818181818182,,,0.6666666666666666,,,,,,apple
33,3300,,,,,,,,,,0.55776,apple
34,3400,,,,,,,,,,,apple
