,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8
0,0,,,,,,,,,
1,100,0.9649122807017544,,,,,,,,
2,200,0.9814814814814815,,,,,,,,
3,300,0.9864864864864865,,0.9545454545454546,1.0,,,,,1.0
4,400,0.9885057471264368,,0.8888888888888888,,,,1.0,,1.0
5,500,0.9635416666666666,,,,0.9230769230769231,0.9444444444444444,,1.0,
6,600,0.9086021505376344,,,0.9230769230769231,0.8181818181818182,0.8333333333333334,,1.0,
7,700,0.9622641509433962,0.6428571428571429,0.7647058823529411,0.7222222222222222,,,0.7894736842105263,0.8666666666666667,1.0
8,800,0.7264150943396226,0.9,,,,,,,0.8
9,900,0.8311688311688312,0.8333333333333334,,,0.9230769230769231,0.8333333333333334,,,0.9285714285714286
10,1000,0.9251700680272109,0.8,0.9166666666666666,0.9285714285714286,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.9230769230769231,
11,1100,0.7964601769911505,,0.7272727272727273,,0.8461538461538461,0.7692307692307693,0.8181818181818182,0.9333333333333333,
12,1200,0.8274111675126904,,,,,0.9090909090909091,0.9,,0.7142857142857143
13,1300,0.8670212765957447,0.8461538461538461,,0.8461538461538461,,,,,1.0
14,1400,0.9152542372881356,0.9375,1.0,,0.9411764705882353,,,0.9333333333333333,
15,1500,0.9459459459459459,,0.8,,0.9230769230769231,0.9333333333333333,1.0,1.0,
16,1600,0.88,,,,,,,,
17,1700,0.8627450980392157,0.6666666666666666,,,,,,,
18,1800,0.6019417475728155,0.6428571428571429,0.4444444444444444,0.5882352941176471,0.5,0.5,0.6842105263157895,1.0,0.6111111111111112
19,1900,0.7733333333333333,0.8,0.4,0.75,,0.5,0.8,1.0,1.0
20,2000,0.7733333333333333,,0.7,0.8888888888888888,,0.6923076923076923,,,0.7777777777777778
21,2100,0.6858974358974359,,0.8181818181818182,0.6666666666666666,0.8461538461538461,,,,0.2
22,2200,0.5933333333333334,0.8333333333333334,,0.75,0.6363636363636364,,0.7,0.2857142857142857,0.25
23,2300,0.615819209039548,0.8,,0.8888888888888888,0.5555555555555556,0.6666666666666666,0.8571428571428571,0.4166666666666667,0.1111111111111111
24,2400,0.5906432748538012,0.6363636363636364,0.6923076923076923,0.6363636363636364,0.7692307692307693,0.75,0.9090909090909091,0.2,0.125
25,2500,0.6875,0.8,0.6363636363636364,0.8571428571428571,0.75,0.8,0.6666666666666666,0.2,0.2727272727272727
26,2600,0.6388888888888888,0.9166666666666666,0.8333333333333334,,,0.7777777777777778,0.8,,0.16666666666666666
27,2700,0.6666666666666666,,,,,,,,
28,2800,0.6,,,,,,,0.15,
29,2900,0.3652173913043478,0.47058823529411764,0.5454545454545454,,,0.4117647058823529,0.4666666666666667,0.375,0.2222222222222222
30,3000,0.6206896551724138,,0.8333333333333334,0.6875,0.7692307692307693,0.8333333333333334,0.8181818181818182,0.3,0.1111111111111111
31,3100,0.6754966887417219,,0.9,0.875,0.75,0.75,0.8181818181818182,0.18181818181818182,0.25
32,3200,0.6227544910179641,0.8333333333333334,0.8,0.7272727272727273,0.6,0.7,0.8461538461538461,,0.3
33,3300,0.6758620689655173,0.9,0.6666666666666666,0.9,0.75,0.875,0.625,,0.3333333333333333
34,3400,0.6514285714285715,0.8181818181818182,1.0,0.75,0.5714285714285714,0.7777777777777778,0.7777777777777778,0.25,0.2727272727272727
35,3500,0.6578947368421053,0.8666666666666667,,0.6923076923076923,0.6363636363636364,0.7,,0.25,0.0
36,3600,0.6363636363636364,0.8333333333333334,,0.7272727272727273,0.7142857142857143,0.6923076923076923,,0.4,0.2727272727272727
37,3700,0.6395348837209303,,0.7857142857142857,,,0.7,1.0,0.3076923076923077,
38,3800,0.6390977443609023,,,,,,,,
39,3900,,0.5882352941176471,,0.5,0.47368421052631576,,,,0.2222222222222222
40,4000,,,0.5555555555555556,,,0.875,0.6842105263157895,0.8181818181818182,
41,4100,0.8125,,0.8333333333333334,,,0.9,0.7692307692307693,0.36363636363636365,
42,4200,0.7432432432432432,0.8181818181818182,0.8181818181818182,0.8571428571428571,0.6923076923076923,,0.9230769230769231,0.7,0.4666666666666667
43,4300,0.7071428571428572,0.6363636363636364,,0.7,0.6666666666666666,,0.625,0.625,0.5454545454545454
44,4400,0.7261904761904762,0.7857142857142857,,1.0,0.6363636363636364,0.8571428571428571,0.8333333333333334,0.625,0.7272727272727273
45,4500,0.7021276595744681,0.8181818181818182,0.7777777777777778,0.6666666666666666,0.9166666666666666,0.6363636363636364,0.875,0.1,0.2727272727272727
46,4600,0.6357142857142857,,0.8571428571428571,0.8333333333333334,0.7142857142857143,0.7,,,0.08333333333333333
47,4700,0.6102941176470589,,0.7777777777777778,0.6428571428571429,0.9,0.6,,,0.14285714285714285
48,4800,0.6319444444444444,0.7272727272727273,0.8,,0.6666666666666666,0.7,0.6923076923076923,0.16666666666666666,0.3
49,4900,0.6341463414634146,0.7272727272727273,0.8,,,0.7857142857142857,0.8,0.35714285714285715,
50,5000,0.6369426751592356,0.9166666666666666,0.75,0.6153846153846154,,,0.8888888888888888,0.1,
51,5100,0.6256983240223464,0.8,0.7,0.75,0.6923076923076923,,0.8333333333333334,0.2727272727272727,0.25
52,5200,0.6417112299465241,0.8333333333333334,0.75,0.8571428571428571,0.7,,,,0.25
53,5300,0.6193548387096774,0.6923076923076923,0.8888888888888888,0.7777777777777778,0.75,,,,0.1
54,5400,0.6173913043478261,0.8571428571428571,0.8,,0.8333333333333334,0.7,0.8571428571428571,0.2222222222222222,
55,5500,0.6444444444444445,,0.8,,,0.6666666666666666,0.7272727272727273,0.16666666666666666,
56,5600,0.5714285714285714,,,0.5,,0.5,0.8181818181818182,0.2857142857142857,0.08333333333333333
57,5700,0.5942028985507246,0.7857142857142857,,0.6923076923076923,0.8,0.6666666666666666,0.8,0.0,0.3333333333333333
58,5800,0.6532258064516129,0.875,0.8333333333333334,0.8,0.8181818181818182,0.75,,,0.1
59,5900,0.6736111111111112,0.8888888888888888,0.7647058823529411,0.5833333333333334,0.7777777777777778,0.6296296296296297,,,
60,6000,0.5844748858447488,0.8,,0.6923076923076923,0.6923076923076923,,0.7142857142857143,0.25,
61,6100,0.6058394160583942,0.8,,,0.5454545454545454,,0.8181818181818182,0.18181818181818182,0.35714285714285715
62,6200,0.6470588235294118,0.75,0.6666666666666666,,0.8888888888888888,0.8461538461538461,0.8888888888888888,0.18181818181818182,0.2
63,6300,0.6666666666666666,0.8461538461538461,0.8888888888888888,0.8333333333333334,0.8181818181818182,0.6,0.75,0.1111111111111111,0.3
64,6400,0.6233766233766234,,0.75,0.8333333333333334,0.6363636363636364,0.6666666666666666,0.7777777777777778,0.6,0.1111111111111111
65,6500,0.6805555555555556,,0.875,0.8,0.875,0.75,0.8,,0.16666666666666666
66,6600,0.6462585034013606,0.8333333333333334,0.7272727272727273,0.7272727272727273,0.5833333333333334,0.6666666666666666,0.7,,
67,6700,0.6342857142857142,0.8181818181818182,0.9090909090909091,0.7,,,0.9166666666666666,0.3333333333333333,
68,6800,0.6310160427807486,0.9,0.8181818181818182,,,,0.7,0.3,
69,6900,0.6369426751592356,0.9,0.8333333333333334,,0.7272727272727273,0.7142857142857143,0.7,0.4,
70,7000,0.5932203389830508,0.625,0.6923076923076923,0.7142857142857143,0.5882352941176471,,,0.16666666666666666,0.2857142857142857
71,7100,0.5424528301886793,0.9,,0.6666666666666666,0.5833333333333334,,,0.36363636363636365,0.2222222222222222
72,7200,0.5909090909090909,0.7777777777777778,,0.6666666666666666,0.7142857142857143,0.5384615384615384,0.8,0.4166666666666667,0.2608695652173913
73,7300,0.6688741721854304,0.9,0.7692307692307693,,0.6666666666666666,0.8333333333333334,0.8181818181818182,0.2,0.2962962962962963
74,7400,0.656441717791411,,0.6666666666666666,,,0.7777777777777778,0.75,0.2727272727272727,
75,7500,0.6423841059602649,,0.8181818181818182,0.8181818181818182,,0.8333333333333334,,,
76,7600,0.6375838926174496,0.8461538461538461,0.7272727272727273,0.6363636363636364,0.7857142857142857,0.8,,,0.24242424242424243
77,7700,0.6166666666666667,0.6,0.6153846153846154,0.6666666666666666,,0.6666666666666666,0.7857142857142857,0.18181818181818182,
78,7800,0.62,0.8461538461538461,,0.8,,0.7272727272727273,0.9166666666666666,0.2727272727272727,
79,7900,0.6616541353383458,0.75,,0.7,0.7692307692307693,0.625,0.9,0.2727272727272727,0.18181818181818182
80,8000,0.6163522012578616,0.75,0.75,,0.7272727272727273,,,,
