,time,VSZ,RSS
0,17:14:49:692863,,
1,17:14:49:877883,-0.003390036880268843,-0.036733386709367544
2,17:14:49:985578,0.0009934637160686766,0.0013963694394574233
3,17:14:50:098224,0.0,0.0
4,17:14:50:203307,0.0,0.0
5,17:14:50:373260,0.0,0.0
6,17:14:50:523675,0.0050362623738524626,0.0031872509960160222
7,17:14:50:623609,0.013588571793806459,-0.026873179772306077
8,17:14:50:753268,-0.004209205390305226,0.0
9,17:14:50:898284,0.020251593435646642,0.05594476941912663
10,17:14:51:004130,0.003342405725227593,0.003993687397339629
11,17:14:51:091687,0.0006526446025363342,0.0022776120360568086
12,17:14:51:196776,0.0043337011724484675,0.0021444117270514873
13,17:14:51:352346,0.005167537156100188,0.0032576410846028026
14,17:14:51:504825,0.0008726484420928937,0.022029096234043255
15,17:14:51:628082,0.0004864214979947157,0.002491823703473006
16,17:14:51:763281,-0.0004923005418363546,0.000528196364766087
17,17:14:51:895715,-4.894837476099312e-05,-0.0009005651822867611
18,17:14:51:986729,0.0004742105923349893,-0.00037298355764148194
19,17:14:52:107568,-0.0005718409609374309,-0.0001865613631416574
20,17:14:52:200505,-2.4477781823462053e-05,0.0
21,17:14:52:318571,-1.2239190499974129e-05,0.0
22,17:14:52:452864,0.0,3.109936246303846e-05
23,17:14:52:586387,0.0,0.0
24,17:14:52:689829,-0.0019154567568807623,-0.004602562507774577
25,17:14:52:778233,-0.006989812654626615,-0.0089665083729068
26,17:14:52:914279,-0.00815969917476822,-0.055862047224236266
27,17:14:53:039329,-1.2450741752934036e-05,-0.000500851447460704
28,17:14:53:174369,0.0,-0.0003340682835571984
29,17:14:53:260787,-2.490179355163491e-05,0.0
30,17:14:53:391926,-1.2451206833241635e-05,0.0
31,17:14:53:525269,0.0,-0.0033752172169495553
32,17:14:53:654203,0.0,0.0
33,17:14:53:767099,1.2451361867782396e-05,0.0
34,17:14:53:899929,0.0004949354716206056,0.0
35,17:14:54:028153,-0.0004822455843416229,0.0
36,17:14:54:150481,0.0,0.0
37,17:14:54:272191,1.2451051802697677e-05,0.0
38,17:14:54:409427,0.0,0.0
39,17:14:54:533945,0.0004886976984517233,3.3531167219935654e-05
40,17:14:54:665694,-0.0004760141746442681,0.0
41,17:14:54:782482,0.002708036331264374,0.0
42,17:14:54:908952,0.0,0.0012070815450644368
43,17:14:55:042696,0.0,0.0
44,17:14:55:172125,0.0004749546775275615,-0.00026791694574679337
45,17:14:55:304993,-0.0005305796971041277,-0.0003684845236500145
46,17:14:55:445282,-1.8626714433866987e-05,-3.351094132231225e-05
47,17:14:55:577948,0.0017633618120405092,0.0012399463806971323
48,17:14:55:713242,0.0,0.0
49,17:14:55:857340,0.0,0.0
50,17:14:55:994935,0.0,0.0
51,17:14:56:128484,0.0,-0.0006024701275227917
52,17:14:56:261796,0.0,0.0
53,17:14:56:369760,-0.01252014379571087,-0.0006698147962088674
54,17:14:56:511012,0.0,0.0
55,17:14:56:656638,0.0,0.0
56,17:14:56:802872,-0.0017072558373085744,-0.00010053956231781402
57,17:14:56:933694,0.0,0.0
58,17:14:57:069661,0.0,0.0
59,17:14:57:210955,0.0,0.0
60,17:14:57:342170,0.0,0.0
61,17:14:57:482729,0.0,0.0
62,17:14:57:626412,0.0,0.0
63,17:14:57:753649,0.0,0.0
64,17:14:57:894973,0.0,0.0
65,17:14:58:032894,0.0,0.0
66,17:14:58:171080,0.0,0.0
67,17:14:58:303018,-0.010226472511443041,-0.0042566027617643165
68,17:14:58:438172,0.0,0.0
69,17:14:58:586408,0.0,0.0
70,17:14:58:724533,0.0,0.0
71,17:14:58:863372,0.0,0.0
72,17:14:59:006625,0.0,0.0
73,17:14:59:137875,0.0,0.0
74,17:14:59:277236,0.0,0.0
75,17:14:59:410205,0.0,0.0
76,17:14:59:549862,0.0,0.0008751556767310209
