time,w
02:53:55:335368,1.44045
02:53:55:607970,1.44045
02:53:55:873042,1.01388
02:53:56:146174,1.01388
02:53:56:408681,1.0287899999999999
02:53:56:684176,1.0287899999999999
02:53:56:960010,1.44045
02:53:57:228761,1.44045
02:53:57:505898,1.44045
02:53:57:762488,1.44045
02:53:58:041151,1.44045
02:53:58:311770,1.44045
02:53:58:589060,1.44045
02:53:58:858887,1.44045
02:53:59:131763,0.60878
02:53:59:396230,0.60878
02:53:59:690287,1.2648
02:53:59:958453,1.2648
02:54:00:215186,0.97909
02:54:00:475056,0.97909
02:54:00:755324,0.63373
02:54:01:027561,0.63373
02:54:01:301191,0.5738500000000001
02:54:01:574952,0.5738500000000001
02:54:01:839275,0.6836300000000001
02:54:02:113725,0.6836300000000001
02:54:02:385060,0.58882
02:54:02:655497,0.58882
02:54:02:927036,0.6536900000000001
02:54:03:191610,0.6536900000000001
02:54:03:457642,0.89142
