time,w
12:38:11:941012,2.22876
12:38:12:212593,2.22876
12:38:12:510433,2.22876
12:38:12:755338,2.22876
12:38:13:025795,2.22876
12:38:13:296907,2.22876
12:38:13:591244,2.22876
12:38:13:831376,2.2332899999999998
12:38:14:106435,2.2332899999999998
12:38:14:381100,2.22876
12:38:14:692818,2.22876
12:38:14:914923,2.23822
12:38:15:187249,2.23822
12:38:15:465844,2.22876
12:38:15:722822,2.22876
12:38:15:997839,2.2332899999999998
12:38:16:275867,2.2332899999999998
12:38:16:565818,2.22876
12:38:16:825485,2.22876
12:38:17:086775,2.22876
12:38:17:354228,2.22876
12:38:17:670446,2.22876
12:38:17:902731,2.22876
12:38:18:166162,2.2332899999999998
12:38:18:440943,2.2332899999999998
12:38:18:739465,2.22876
12:38:18:981498,2.22876
12:38:19:249049,2.2332899999999998
12:38:19:515932,2.2332899999999998
12:38:19:841036,2.22876
12:38:20:065166,2.22876
