time,w
12:35:46:822741,2.22876
12:35:47:096582,2.22876
12:35:47:378030,2.22876
12:35:47:638933,2.22876
12:35:47:910274,2.22876
12:35:48:180600,2.22876
12:35:48:461764,2.22876
12:35:48:720018,2.23368
12:35:48:990782,2.23368
12:35:49:255666,2.22876
12:35:49:579061,2.22876
12:35:49:801924,2.22876
12:35:50:072252,2.22876
12:35:50:343767,2.23368
12:35:50:633866,2.23368
12:35:50:915018,2.22876
12:35:51:157479,2.22876
12:35:51:425157,2.22876
12:35:51:737719,2.22876
12:35:51:963329,2.2332899999999998
12:35:52:237320,2.2332899999999998
12:35:52:520230,2.22876
12:35:52:781586,2.22876
12:35:53:052934,2.22876
12:35:53:325134,2.22876
12:35:53:618273,2.2332899999999998
12:35:53:872173,2.2332899999999998
12:35:54:135693,2.22876
12:35:54:407874,2.22876
12:35:54:704930,2.22876
12:35:54:950353,2.22876
