time,w
12:32:32:968393,2.22876
12:32:33:201245,2.22876
12:32:33:472210,2.22876
12:32:33:745346,2.22876
12:32:34:061258,2.22876
12:32:34:286750,2.22876
12:32:34:558213,2.22876
12:32:34:819869,2.22876
12:32:35:154483,2.2332899999999998
12:32:35:371491,2.2332899999999998
12:32:35:631392,2.22876
12:32:35:909189,2.22876
12:32:36:208994,2.22876
12:32:36:448099,2.22876
12:32:36:728958,2.22876
12:32:37:043916,2.22876
12:32:37:265238,2.22876
12:32:37:531631,2.22876
12:32:37:800857,2.22876
12:32:38:121365,2.22876
12:32:38:353481,2.22876
12:32:38:626143,2.22876
12:32:38:906774,2.2332899999999998
12:32:39:190369,2.2332899999999998
12:32:39:427859,2.22876
12:32:39:710694,2.22876
12:32:39:979764,2.22876
12:32:40:282438,2.22876
12:32:40:514240,2.22876
12:32:40:816031,2.22876
