time,w
02:53:26:099818,1.44045
02:53:26:370056,1.44045
02:53:26:635435,1.00891
02:53:26:906367,1.00891
02:53:27:183143,1.02382
02:53:27:448735,1.02382
02:53:27:733385,1.44045
02:53:27:990764,1.44045
02:53:28:266694,1.3909500000000001
02:53:28:536087,1.3909500000000001
02:53:28:834592,1.15801
02:53:29:082440,1.15801
02:53:29:344096,0.8167200000000001
02:53:29:620296,0.8167200000000001
02:53:29:929433,0.60379
02:53:30:162784,0.60379
02:53:30:425154,0.5738500000000001
02:53:30:708551,0.5738500000000001
02:53:30:976147,0.56886
02:53:31:250189,0.56886
02:53:31:512559,0.98406
02:53:31:803497,0.98406
02:53:32:055136,0.54391
02:53:32:332685,0.54391
02:53:32:596444,0.6922200000000002
02:53:32:864388,0.6922200000000002
02:53:33:143479,0.6487
02:53:33:416878,0.6487
02:53:33:709772,0.747
02:53:33:979326,0.747
02:53:34:225147,0.56886
