time,w
12:35:56:694628,2.22876
12:35:56:958248,2.22876
12:35:57:260424,2.22876
12:35:57:502907,2.22876
12:35:57:774456,2.22876
12:35:58:052246,2.22876
12:35:58:389076,2.22876
12:35:58:591324,2.22876
12:35:58:846454,2.22876
12:35:59:123873,2.22876
12:35:59:387674,2.22876
12:35:59:669196,2.22876
12:35:59:940787,2.22384
12:36:00:226349,2.22384
12:36:00:528814,2.22876
12:36:00:744155,2.22876
12:36:01:023069,2.22876
12:36:01:322373,2.22876
12:36:01:560088,2.22876
12:36:01:833997,2.22876
12:36:02:109604,2.22876
12:36:02:403463,2.22876
12:36:02:640113,2.22876
12:36:02:915724,2.22876
12:36:03:192962,2.2332899999999998
12:36:03:505797,2.2332899999999998
12:36:03:731823,2.2332899999999998
12:36:03:998382,2.2332899999999998
12:36:04:275045,2.22876
12:36:04:536865,2.22876
