time,w
02:52:37:646853,1.4355
02:52:37:917721,1.4355
02:52:38:184311,1.4355
02:52:38:483895,1.29952
02:52:38:722906,1.29952
02:52:38:990247,1.4355
02:52:39:267012,1.4355
02:52:39:587509,1.29456
02:52:39:811196,1.29456
02:52:40:087422,1.34416
02:52:40:348232,1.34416
02:52:40:622584,1.14807
02:52:40:894107,1.14807
02:52:41:168097,1.22512
02:52:41:439280,1.22512
02:52:41:701891,1.11825
02:52:41:984015,1.11825
02:52:42:252334,1.11328
02:52:42:553298,1.11328
02:52:42:787984,0.95921
02:52:43:061878,0.95921
02:52:43:326578,0.8964000000000001
02:52:43:628203,0.8964000000000001
02:52:43:885123,0.7968000000000001
02:52:44:150157,0.7968000000000001
02:52:44:429549,0.64371
02:52:44:737533,0.64371
02:52:44:963039,0.56886
02:52:45:235805,0.56886
02:52:45:500502,0.8067600000000001
