time,w
12:35:08:294308,2.22876
12:35:08:570673,2.22876
12:35:08:839686,2.22876
12:35:09:149543,2.22384
12:35:09:380760,2.22384
12:35:09:652162,2.22876
12:35:09:943040,2.22876
12:35:10:219968,2.22876
12:35:10:471639,2.22876
12:35:10:739611,2.22384
12:35:11:010161,2.22384
12:35:11:324263,2.22876
12:35:11:541832,2.22876
12:35:11:818171,2.22384
12:35:12:101169,2.22384
12:35:12:362895,2.2332899999999998
12:35:12:625238,2.2332899999999998
12:35:12:899621,2.22876
12:35:13:214760,2.22876
12:35:13:442922,2.22876
12:35:13:715836,2.22876
12:35:13:992934,2.22876
12:35:14:292327,2.22876
12:35:14:525335,2.22876
12:35:14:796535,2.22876
12:35:15:081035,2.22876
12:35:15:387817,2.22876
12:35:15:607017,2.22876
12:35:15:885223,2.22876
12:35:16:154247,2.2332899999999998
