time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,0.9166666666666666,1996.0
200,0.9,1996.0
300,,
400,,1996.0
500,1.0,1996.0
600,,
700,,
800,,1536.0
900,0.5416666666666666,1996.0
1000,0.6363636363636364,1363.0
1100,0.5,1536.0
1200,0.4,1747.0
1300,0.125,1996.0
1400,,
1500,,1996.0
1600,0.3333333333333333,1747.0
1700,,
1800,,1996.0
1900,0.19047619047619047,1996.0
2000,0.25,1996.0
2100,0.4,1747.0
2200,0.09090909090909091,1536.0
2300,0.3,979.0
2400,,
2500,,1747.0
2600,0.07692307692307693,1996.0
2700,0.2,1996.0
2800,,
2900,,1996.0
3000,0.19047619047619047,1996.0
3100,0.2727272727272727,1996.0
3200,0.1111111111111111,1363.0
3300,0.2,1536.0
3400,0.16666666666666666,1996.0
3500,,
3600,,1747.0
3700,0.1,1536.0
3800,0.18181818181818182,1747.0
3900,,
4000,,1843.0
4100,0.36363636363636365,1536.0
4200,0.18181818181818182,1996.0
4300,0.9090909090909091,1747.0
4400,0.5,1132.0
4500,0.3333333333333333,979.0
4600,0.2222222222222222,1996.0
4700,,
4800,,1996.0
4900,0.21428571428571427,1843.0
5000,0.18181818181818182,825.0
5100,0.1111111111111111,1996.0
5200,0.2222222222222222,1996.0
5300,0.9,1536.0
5400,0.3333333333333333,1996.0
5500,0.25,1747.0
5600,,
5700,,1536.0
5800,0.4166666666666667,1996.0
5900,0.09090909090909091,1996.0
6000,,
6100,,1843.0
6200,0.2,1996.0
6300,0.2727272727272727,1996.0
6400,0.0,1747.0
6500,0.16666666666666666,1363.0
6600,,
6700,,1996.0
6800,0.18181818181818182,1747.0
6900,0.09090909090909091,1363.0
7000,,
7100,,1747.0
7200,0.15789473684210525,1996.0
7300,0.2,1996.0
7400,0.18181818181818182,1843.0
7500,,
7600,,1747.0
7700,0.15384615384615385,1363.0
7800,0.2,1996.0
7900,0.2,825.0
8000,,
8100,,825.0
