,time,VSZ,RSS
0,17:02:35:704641,,
1,17:02:35:852524,-0.0037819377687832167,-0.04120366615297266
2,17:02:35:983775,0.0,0.0
3,17:02:36:107745,0.014702708193141234,0.006175450469503518
4,17:02:36:278690,0.0010510642025050032,-0.005422902303682475
5,17:02:36:446766,-0.0038498556304138454,-0.007946236104653615
6,17:02:36:567217,-0.00033879164313943555,-0.003706701887435604
7,17:02:36:703618,-1.5690113972954833e-05,0.0014539856312008048
8,17:02:36:853174,0.0,0.0
9,17:02:37:009471,0.0,0.0
10,17:02:37:162104,0.0,0.0
11,17:02:37:311853,0.0,0.0
12,17:02:37:458222,0.0,0.0
13,17:02:37:612539,0.0,0.0
14,17:02:37:754140,0.0,-0.023870526945084958
15,17:02:37:907801,-0.0017071111850300857,-0.0021435758344634515
16,17:02:38:064209,0.0,0.0
17,17:02:38:219343,0.0,0.0
18,17:02:38:368763,0.0,0.0
19,17:02:38:500325,0.0,0.0
20,17:02:38:644239,0.0,0.0
21,17:02:38:788458,0.0,0.0
22,17:02:38:932853,0.0,0.0
23,17:02:39:079122,0.0,0.0
24,17:02:39:236067,0.0,0.0
25,17:02:39:383282,0.0,0.0
26,17:02:39:517774,0.0,0.0
27,17:02:39:667851,0.0,0.0
28,17:02:39:802861,0.0,0.0
29,17:02:39:961268,0.0,0.0
30,17:02:40:109197,-0.00229785334603283,0.011354669004822515
31,17:02:40:251009,0.0,0.0
32,17:02:40:401959,0.0,0.0
33,17:02:40:556420,0.0,0.0
34,17:02:40:704290,0.0,0.0
35,17:02:40:855576,0.0,0.0
36,17:02:40:995040,0.0,0.0
37,17:02:41:139131,0.0,0.0
38,17:02:41:283016,0.0,0.0
39,17:02:41:427569,0.0,0.0
40,17:02:41:573003,0.0,0.0
41,17:02:41:725309,0.0,0.0
42,17:02:41:868145,0.0,0.0
43,17:02:42:010692,0.0,0.0
44,17:02:42:151089,0.0,0.0
45,17:02:42:291776,0.0,0.0
46,17:02:42:434018,0.0,0.0
47,17:02:42:581153,0.0,0.0
48,17:02:42:730042,0.0,0.0
49,17:02:42:866757,0.0,0.0
50,17:02:43:006229,0.0,0.0
51,17:02:43:143491,0.0,0.0
52,17:02:43:292495,0.0,0.0
53,17:02:43:438188,0.0,0.0
54,17:02:43:580747,0.0,0.0
55,17:02:43:725541,0.0,0.0
56,17:02:43:879201,0.0,0.0
57,17:02:44:034394,0.0,0.0
58,17:02:44:189670,0.0,0.0
59,17:02:44:343763,0.0,0.0
60,17:02:44:501533,0.0,0.0
61,17:02:44:650207,0.0,0.0
62,17:02:44:794742,0.0,0.0
63,17:02:44:938441,0.0,0.0
64,17:02:45:078152,0.0,0.0
65,17:02:45:224164,0.0,0.0
66,17:02:45:369683,0.0,0.0
67,17:02:45:510645,0.0,0.0
