,time,VSZ,RSS
0,17:01:50:411751,,
1,17:01:50:572322,0.0002673090570035619,-0.0002130288441054562
2,17:01:50:732346,0.0,0.0
3,17:01:50:887884,0.0164351137509664,0.011420778999403414
4,17:01:51:042398,0.0,0.0
5,17:01:51:209230,-0.004795097232177192,-0.019339344400438163
6,17:01:51:341852,0.0,0.0
7,17:01:51:480961,0.00016983214922583478,0.0013319011815251525
8,17:01:51:633048,0.0,0.0
9,17:01:51:773649,0.0,0.0
10,17:01:51:915666,0.0,0.0
11,17:01:52:062791,0.0,0.0
12,17:01:52:218289,0.0,0.0
13,17:01:52:361881,0.0,-0.03243799879859266
14,17:01:52:511370,-0.0017106111346949504,-0.004168514412416835
15,17:01:52:659968,0.0,0.0
16,17:01:52:800716,0.0,0.0
17,17:01:52:955335,0.0,0.0
18,17:01:53:104194,0.0,0.0
19,17:01:53:239629,0.0,0.0
20,17:01:53:388244,0.0,0.0
21,17:01:53:532693,0.0,0.0
22,17:01:53:681846,0.0,0.0
23,17:01:53:822733,0.0,0.0
24,17:01:53:981500,0.0,0.0
25,17:01:54:130072,0.0,0.0
26,17:01:54:275518,0.0,0.0
27,17:01:54:416203,0.0,0.0
28,17:01:54:567126,0.0,0.0
29,17:01:54:718335,-0.0023340714584954014,0.011667260420377579
30,17:01:54:871444,0.0,-0.0003081257152918182
31,17:01:55:015223,0.0,0.0
32,17:01:55:162568,0.0,0.0
33,17:01:55:318745,0.0,0.0
34,17:01:55:471222,0.0,0.0
35,17:01:55:620869,0.0,0.0
36,17:01:55:758280,0.0,0.0
37,17:01:55:902143,0.0,0.0
38,17:01:56:041036,0.0,0.0
39,17:01:56:182473,0.0,0.0
40,17:01:56:332239,0.0,0.0
41,17:01:56:480650,0.0,0.0
42,17:01:56:633414,0.0,0.0
43,17:01:56:773015,0.0,0.0
44,17:01:56:921199,0.0,0.0
45,17:01:57:070497,0.0,0.0
46,17:01:57:204805,0.0,0.0
47,17:01:57:360376,0.0,0.0
48,17:01:57:505964,0.0,0.0
49,17:01:57:650883,0.0,0.0
50,17:01:57:802417,0.0,0.0
51,17:01:57:948618,0.0,0.0
52,17:01:58:090908,0.0,0.0
53,17:01:58:230405,0.0,0.0
54,17:01:58:374768,0.0,0.0
55,17:01:58:518105,0.0,0.0
56,17:01:58:663054,0.0,0.0
57,17:01:58:812724,0.0,0.0
58,17:01:58:964925,0.0,0.0
59,17:01:59:102051,0.0,0.0
60,17:01:59:240934,0.0,0.0
61,17:01:59:396032,0.0,0.0
62,17:01:59:544772,0.0,0.0
63,17:01:59:700382,0.0,0.0
64,17:01:59:847372,0.0,0.0
65,17:01:59:988592,0.0,0.0
66,17:02:00:139041,0.0,0.0
