time,w
00:40:58:017712,1.612
00:40:58:285701,1.612
00:40:58:557715,1.35184
00:40:58:832225,1.35184
00:40:59:109375,1.5872
00:40:59:375261,1.5872
00:40:59:644961,0.73852
00:40:59:910793,0.73852
00:41:00:179356,0.515
00:41:00:446962,0.515
00:41:00:729385,0.5700000000000001
00:41:01:016265,0.5700000000000001
00:41:01:274408,0.49
00:41:01:542233,0.49
00:41:01:818897,0.54
00:41:02:076798,0.54
00:41:02:345241,0.57884
00:41:02:627018,0.57884
00:41:02:956903,0.59
00:41:03:160773,0.59
00:41:03:439604,0.49
00:41:03:713241,0.49
00:41:04:025080,0.505
00:41:04:240225,0.505
00:41:04:518022,0.45499999999999996
00:41:04:788917,0.45499999999999996
00:41:05:068200,0.55
00:41:05:338302,0.55
00:41:05:607532,0.60878
00:41:05:877198,0.60878
00:41:06:152441,0.54
