time,w
00:38:13:144476,1.6681500000000002
00:38:13:379277,1.50288
00:38:13:639520,1.50288
00:38:13:907954,1.36178
00:38:14:184445,1.36178
00:38:14:453987,0.6986000000000001
00:38:14:728846,0.6986000000000001
00:38:15:006026,0.55
00:38:15:268444,0.55
00:38:15:536912,0.55
00:38:15:817153,0.55
00:38:16:087016,0.52
00:38:16:360602,0.52
00:38:16:621454,0.52
00:38:16:897642,0.52
00:38:17:214521,0.48
00:38:17:446260,0.48
00:38:17:716902,0.63373
00:38:17:982641,0.63373
00:38:18:284877,0.56886
00:38:18:524151,0.56886
00:38:18:801839,0.6886200000000001
00:38:19:064293,0.6886200000000001
00:38:19:330295,0.5988
00:38:19:612016,0.5988
00:38:19:878048,0.5650000000000001
00:38:20:152724,0.5650000000000001
00:38:20:416215,0.49
00:38:20:695032,0.49
00:38:20:961631,0.515
