time,w
00:35:08:303967,1.5872
00:35:08:576612,1.5872
00:35:08:848847,1.53264
00:35:09:106756,1.53264
00:35:09:397738,1.35184
00:35:09:670444,1.35184
00:35:09:933545,0.61876
00:35:10:192636,0.61876
00:35:10:500913,0.6387200000000001
00:35:10:734291,0.6387200000000001
00:35:11:017932,0.515
00:35:11:284295,0.515
00:35:11:621723,0.495
00:35:11:832990,0.495
00:35:12:104265,0.5638700000000001
00:35:12:363661,0.5638700000000001
00:35:12:646778,0.53
00:35:12:916714,0.53
00:35:13:188160,0.6387200000000001
00:35:13:451610,0.6387200000000001
00:35:13:720404,0.495
00:35:13:989550,0.495
00:35:14:272902,0.46499999999999997
00:35:14:549864,0.46499999999999997
00:35:14:806677,0.49
00:35:15:080341,0.49
00:35:15:354383,0.505
00:35:15:633346,0.505
00:35:15:897737,0.56
00:35:16:165871,0.56
00:35:16:435555,0.59
