time,w
18:22:08:234544,1.89312
18:22:08:506236,1.89312
18:22:08:796395,2.22006
18:22:09:045912,2.22006
18:22:09:318863,2.21517
18:22:09:605416,2.21517
18:22:09:892626,2.16138
18:22:10:129571,2.16138
18:22:10:391872,2.107
18:22:10:675989,2.107
18:22:10:977296,2.107
18:22:11:216084,2.107
18:22:11:524689,1.9434
18:22:11:755195,1.9434
18:22:12:045357,2.107
18:22:12:297586,2.107
18:22:12:569023,2.1119000000000003
18:22:12:861117,2.1119000000000003
18:22:13:152627,2.107
18:22:13:384731,2.107
18:22:13:654494,2.107
18:22:13:935679,2.107
18:22:14:198212,2.107
18:22:14:463059,2.107
18:22:14:749015,2.107
18:22:15:040908,2.107
18:22:15:279108,2.107
