time,w
00:35:18:056088,1.6368
00:35:18:326596,1.6368
00:35:18:598527,1.51776
00:35:18:855214,1.51776
00:35:19:130367,1.3667500000000001
00:35:19:398269,1.3667500000000001
00:35:19:683196,1.0258800000000001
00:35:19:939893,1.0258800000000001
00:35:20:227544,0.86154
00:35:20:486603,0.86154
00:35:20:787148,0.525
00:35:21:023918,0.525
00:35:21:307224,0.49
00:35:21:578174,0.49
00:35:21:877842,0.57884
00:35:22:111197,0.57884
00:35:22:394153,0.5800000000000001
00:35:22:665667,0.5800000000000001
00:35:22:931742,0.54391
00:35:23:199111,0.54391
00:35:23:479630,0.51
00:35:23:756694,0.51
00:35:24:013484,0.475
00:35:24:291592,0.475
00:35:24:563199,0.48
00:35:24:835541,0.48
00:35:25:106594,0.48
00:35:25:379179,0.48
00:35:25:669107,0.55389
00:35:25:934108,0.55389
00:35:26:181942,0.9711000000000001
