time,w
00:41:17:635765,1.6681500000000002
00:41:17:903657,1.30711
00:41:18:174548,1.30711
00:41:18:439473,1.3916000000000002
00:41:18:725890,1.3916000000000002
00:41:18:986835,1.11552
00:41:19:253126,1.11552
00:41:19:525192,0.7035899999999999
00:41:19:828504,0.7035899999999999
00:41:20:059456,0.54
00:41:20:339042,0.54
00:41:20:606706,1.0906200000000001
00:41:20:882698,1.0906200000000001
00:41:21:157878,0.55389
00:41:21:419210,0.55389
00:41:21:687089,0.48
00:41:21:964311,0.48
00:41:22:237139,0.515
00:41:22:506904,0.515
00:41:22:796113,0.515
00:41:23:055613,0.515
00:41:23:324134,0.485
00:41:23:590657,0.485
00:41:23:884296,0.65868
00:41:24:139223,0.65868
00:41:24:400715,0.495
00:41:24:707069,0.495
00:41:24:968140,0.485
00:41:25:224117,0.485
00:41:25:495222,0.485
